text,leto,mesec,rojstvo,stranka,spol,hs
"hvala lepa. kolega pogačnik, imate zahtevo za dopolnitev odgovora.",2020,05,1978,SMC,M,nesovrazni
"spoštovani predsednik vlade, hvala za odgovor. da slovenija ohrani položaj države, ki je najuspešnejša v boju z epidemijo covid v evropi in da lahko slovenija stopi po poti hitrega gospodarskega okrevanja, je po mojem prepričanju poleg čiste epidemiološke slike treba ohraniti tudi ugled slovenije. vendar pa se ugled slovenije ruši s strani številnih deležnikov. od opozicije, ki z umetno ustvarjeno afero nabave zaščitnih mask brutalno obračunava z vlado in jo ruši v enem od najtežjih časov za slovenijo, preko nekaterih medijev, ki z lažnimi novicami, kot je bila ta, da upokojenci ne bodo dobili turističnih vavčerjev, zavajajo in vznemirijo slovensko javnost, do demonstracij skrajnih levičarskih skupin, s katerimi se ogroža javno zdravje in katere vodijo in usmerjajo skrajni levičarski politiki. kako se lahko vlada na to odzove? hvala.",2020,05,1972,SDS,M,nesovrazni
hvala lepa. besedo ima predsednik vlade.,2020,05,1978,SMC,M,nesovrazni
"no, v svetu vseeno, ne glede na vse to, kar ste navedli, najbolj odmevajo realne stvari. ko je vlada prejšnji teden na podlagi epidemiološke slike ugotovila, da lahko s koncem tega meseca, če se ta slika v tem času ne poslabša, razglasimo formalno konec epidemije, ker imamo na dan nekaj primerov ali pa nič primerov novih okužb, je, ne ta novica, ampak podatki o tem, kje je slovenija, kakšno sliko smo imeli zadnjih dni v primerjavi z drugimi državami, obšla svetovne medije. prejšnji vikend je bilo tisoč objav, kolikor se je dalo ugotoviti z brskalniki, s to novico. ni pisalo, da slovenija misli, da je konec epidemije, ampak so bile predstavljene številke, ki to dejansko dokazujejo. moram reči, da nihče ni podvomil v slovensko stroko, da tukaj ne navaja pravih številk. zaradi tega je bilo ogromno omemb slovenije v pozitivnem smislu, kar samo po sebi prispeva k temu, da se tudi tujci, ko bodo za to nastali pogoji, vračajo ali pa obiskujejo naše turistične destinacije. seveda to ni nepomemben dejavnik pri odločitvi tistih, ki v tem trenutku iščejo nove lokacije za preselitev proizvodnje, in to ne samo medicinske ali pa zaščitne opreme, ampak številnih drugih kritičnih artiklov iz azije v ameriko ali v evropo. jaz mislim, da ni denarja, ki bi ga lahko dali katerikoli svetovni piar agenciji za tako dobro sliko v državi, kot jo je ustvaril naš uspeh v boju z epidemijo. prišle so številne čestitke od povsod. mogoče je to celo preveč vplivalo na nekatere pri nas, ki mislijo, da je pa zdaj že vsake nevarnosti konec in da previdnost za naprej ni potrebna. zdaj se tudi iz številnih strokovnih krogov iz drugih držav obračajo na nas z vprašanji in primerjajo, kateri so bili tisti ukrepi, ki so omogočili, da je slovenija brez tega, da bi razglasila izredno stanje, vojno stanje, policijsko uro, kot so delali drugi, prišla do takšne slike. enotna ugotovitev je, da sta dva razloga za takšno stanje. prvi je ta, da smo se pravočasno odločili za pravilen nadzor širjenja okužb, čeprav smo bili zato takrat kritizirani. drugi razlog pa je v tem, da so bili ukrepi sprejemani pravočasno in da so jih ljudje upoštevali. marsikje izklop mikrofona",2020,05,1958,,M,nesovrazni
"predsednik vlade, se zahvaljujem za podane odgovore. prehajamo na vprašanja poslank in poslancev, prvi krog. besedo ima kolegica jerca korče, ki bo postavila vprašanje ministru za delo, družino, socialne zadeve in enake možnosti janezu ciglerju kralju.",2020,05,1978,SMC,M,sovrazni
"predsedujoči, najlepša hvala za besedo. spoštovani minister, na skrb vzbujajoče razmere v domovih za starejše občane že dva meseca opozarjajo številni. med drugimi smo na vaše ministrstvo naslovili kar nekaj poslanskih vprašanj. prav tako je bila ta tematika obravnavana tudi na seji odbora za zdravstvo v državnem zboru. domovi so postali žarišče okužbe, največ okuženih in umrlih pa je bilo prav starostnikov iz domov. kljub nujnosti ukrepanja se je na žalost vaša vlada raje ukvarjala z drugimi zadevami, hkrati pa sicer poudarjala, da rešujete življenja. v domovih so zaposleni bili bitko, država pa jih je pustila prepuščene same sebi. jaz upam, minister, da se boste na tem mestu strinjali, da bitka, ki se je bila v domovih za starejše občane, ni nikomur v tej državi v ponos, da smo tiste starejše, ki so gradili to državo, pustili nekako prepuščene same sebi. namesto da bi te obolele stanovalce preselili v bolnišnice, ste jih raje spremenili v negovalne bolnišnice, kljub temu da so vsi vedeli, da strokovnega znanja za reševanje teh zadev v domovih za ostarele nimajo. če ponovim večkrat slišana opozorila domovi ne morejo zagotoviti ustrezne zdravstvene obravnave obolelih za covid in tega od njih tudi nebi smeli pričakovati. pa če se od te tragične zgodbe, ki se je odvijala v zadnjih dveh mesecih, kljub temu znamo obrniti v prihodnost, me na tem mestu, spoštovani minister, zanima sledeče ali se morda kljub vsemu do določene mere čutite objektivno odgovorni za to, kar se je dogajalo v domovih? ker po zadnjih podatkih oziroma če gledamo procentualno, je kar vseh smrtnih žrtev ravno iz domov. glede na to da strokovnjaki in tudi vaša vlada napoveduje možnost drugega vala epidemije novega koronavirusa, me zanima kako boste ravnali ob morebitnem drugem valu? ali imate pripravljene primerne scenarije, da se nam ne ponovi to, kar se je dogajalo ali boste zagotovili bolnišnično oskrbo ali kako boste v teh primerih ravnali, jih boste osamili? kako na splošno boste preprečili širjenje okužb v domovih za starejše občane ter s tem posledično morebitne smrtne žrtve? jaz mislim, da to je tematika, ki upam, da vas v polnosti zaseda oziroma obremenjuje in da imamo resnično pripravljene scenarije, kako zaščititi tiste, ki so prepuščeni bili sami sebi, pa mislim, da je bilo to skrajno neodgovorno in neprimerno ravnanje. hvala.",2020,05,1990,LMŠ,F,nesovrazni
"gospod minister, imate besedo za odgovor.",2020,05,1978,SMC,M,nesovrazni
"hvala lepa. spoštovana poslanka, spoštovane poslanke in poslanci, predsednik, prvič s tega mesta. hvala za ta vprašanja. kot sem že večkrat poudaril, iz vseh podobnih vprašanj veje velika skrb za stanje starejših v sloveniji in jaz ga tako dobronamerno tudi jemljem. naj najprej na kratko orišem dogajanje v slovenskih domovih za starejše občane, ki niso edina oblika institucionalnega varstva v sloveniji, kot veste, v času covida oziroma v času pandemije. v sloveniji sta domova za starejše. v teh domovih je slabih tisoč oskrbovancev. jasno je, da je to bila ena izmed prioritetnih skrbi zame kot resornega ministra in za vlado, da se zagotovi kar najvišji nivo oskrbe in zaščite za te varovance oziroma oskrbovance. v domov okužbe s koronavirusom ni bilo. v domovih se je le ta pojavila, ampak v veliki večini samo z enim ali dvema primeroma in so jih ekipe teh domov tudi uspešno zajezile oziroma stabilizirale situacijo. v tistih domovih, kjer se je virus bolj razširil, najbolj tu poznamo domove po sloveniji, pa so vse ekipe, ne samo ekipe tistih konkretnih domov za starejše, ampak tudi ekipa ministrstva za delo, ekipe lokalne civilne zaščite in ostalih, ki so sodelovali, vložile veliko napora, skrbi, veliko dela v to, da smo jim kar najbolje pomagali. to, da domov ni imelo okužbe s koronavirusom, jemljem kot znak, da so bili ukrepi za preprečevanje in obvladovanje širjenja okužb z boleznijo covid v domovih za starejše uspešni. na tem mestu naj povem, da sem ponosen in hvaležen vsem požrtvovalnim strokovnim ekipam domov za starejše, ker samo z njihovo pomočjo smo v sloveniji uspeli preprečiti italijanski scenarij. kot sem omenil, so okužbo ugotovili v štirinajstih domovih. največji izbruhi so bili v domovih starejših šmarje pri jelšah, ljutomer, metlika, v manjši meri tudi horjul in enota bokalci, to je enota doma za starejše občane vič rudnik. okužbo pa so ugotovili tudi v nekaterih drugih domovih, vendar kot sem rekel, največ z enim oziroma dvema covid pozitivnima osebama. stanje v domovih za starejše se umirja, zato so naše trenutne aktivnosti že usmerjene v pregled uspešnosti vseh ukrepov in dobrih praks ter oblikovanje načrta za obvladovanje okužb s covid ob morebitnem drugem valu. oblikujemo delovno skupino za pripravo načrta za obvladovanje okužb s covid , v katero bo vključena stroka, predstavniki izvajalcev in obeh pristojnih ministrstev. vemo namreč, da si pristojnost v domovih za starejše delimo z ministrstvom za zdravje in skupaj z njimi že od začetka, od prevzema odgovornosti tesno sodelujemo pravzaprav na dnevni bazi pri pripravi in sprejetju potrebnih ukrepov in navodil. ključna naloga te delovne skupine bo pregled vseh ukrepov in dobrih praks poteka obvladovanja okužbe covid ter priprava načrta za primer drugega vala. tako bomo oblikovali tudi protokole in usmeritve, kako naj izvajalci delujejo, ukrepajo ob morebitnem drugem valu. cilj je, da se zagotovi varnost in zaščita naših oskrbovancev, stanovalcev in zaposlenih ter v največji možni meri, kar je tudi zelo pomembno, ohranja normalno življenje stanovalcev domov za starejše.",2020,05,"-
",,M,nesovrazni
"kolegica korče, imate zahtevo za dopolnitev odgovora?",2020,05,1978,SMC,M,nesovrazni
"ja. najlepša hvala, spoštovani minister, za ta oris stanja. težko bi se strinjala, da v teh okužb ni bilo, da je to kakršenkoli izgovor ali pa morda celo pohvala vladi, da je odreagirala. če samo v enem domu ti ukrepi niso delovali, in podatki kažejo, koliko je bilo smrtnih žrtev, in domovi nam poslancem poročajo tudi, da so bili prepuščeni sami sebi, da niso imeli jasnih navodil in pa nenazadnje najpomembnejše, da je komunikacija očitno tudi z ministrstvom za zdravje in z bolnišnicami bila na tako nizkem nivoju, da ni prišlo do tega, da bi se te oskrbovance premestilo v bolnišnice, kjer so bile kapacitete prazne. jaz mislim, da v naši državi si vsak, ne glede na starost, gmotni položaj in še kaj drugega zasluži enakopravno obravnavo. tukaj te enakopravne obravnave ni bilo. pojavlja se tudi v medijih, kako so se izdelovalni neki seznami. vse te stvari so, jaz mislim, da nevredne leta in nevredne tega, da imamo po ustavi zagotovljeno enakopravno obravnavo. zanima me, če lahko dopolnite odgovor kdaj bodo ti protokoli pripravljeni? kako daleč je delovna skupina? kdaj bodo te usmeritve dane? jaz mislim, da tukaj ni časa za čakanje, za pretirano diskusijo v delovnih skupinah, ampak da dobijo domovi čim prej jasna navodila, da bo ta drugi val povsem drugačen, kot je bil prvi val. pa niste mi odgovorili, kako čutite svojo objektivno odgovornost, ki je v politiki v takih primerih po mojem prva na mestu. hvala.",2020,05,1990,LMŠ,F,nesovrazni
"gospod minister, imate besedo za dopolnitev odgovora.",2020,05,1978,SMC,M,nesovrazni
"hvala lepa, predsednik. hvala lepa spoštovana poslanka. ponovno bi želel povedati, da iz tega vprašanja in podobnih vprašanj čutim veliko skrb za oskrbo starejših, jo tudi delim in v skladu s tem tudi z ekipo delujemo. kot veste, sva s kolegom ministrom gantarjem že zelo zgodaj, ko se je zaznala večja okužba v domu starostnikov v šmarju pri jelšah, šla tja, se pogovorila z vodstvom, preverila stanje. tudi še z nekaterimi drugimi vodstvi domov sem se sestal v času krize in ravno zaradi tega, pa bom zdaj zelo oseben, zelo težko sprejmem oceno, da so recimo ekipe domov odgovorne za te smrti. glejte, vsaka smrt je izjemno hud udarec za vse svojce, za vse, ki so tistega, ki se je poslovil, poznali. zagotavljam vam, da so ekipe domov za starejše nudile najvišji možen nivo oskrbe in podpore vsem, ki so oskrbo potrebovali. v petek sem bil skupaj z varuhom človekovih pravic v domu starejših občanov v novi gorici. tudi tam smo slišali zagotovilo, ki je potrdilo našo usmeritev že med pandemijo, da vsi oskrbovanci, ki so bolnišnično zdravljenje potrebovali, so ga tudi dobili. prav vsak oskrbovanec, ki je potreboval bolnišnično zdravljenje, ga je tudi dobil. menim, da je prav tako. v tem smislu bi rekel, da so ekipe domov za starejše, to preizkušnjo opravile z odliko. samo zaradi njihove požrtvovalnosti in zaradi njihove strokovnosti lahko rečem, da smo preprečili italijanski scenarij. protokoli bodo pripravljeni v najkrajšem možnem času. želimo pa, da so strokovni, da so dobri, da so dobro podprti z izkušnjo pandemije iz tega časa in da bodo tudi preprosti in uporabni, jasni, da bodo lahko ekipe domov za starejše in drugih oblik institucionalnega varstva tudi dobro pripravljene na morebitni drugi val.",2020,05,"-
",,M,nesovrazni
"hvala lepa. kolegica korče, imate postopkovni predlog, da državni zbor na naslednji seji opravi razpravo o odgovoru?",2020,05,1978,SMC,M,nesovrazni
"ja, najlepša hvala. ekipe domov vsak dan opravljajo, tudi pred koronavirusom, ker vemo, da so podhranjeni, vsi vemo, pa za to so odgovorne vse vlade, tudi pred vami, da ne bo tukaj kakšne pomote. zvračati zdaj odgovornost oziroma kot ste hoteli prikazati moje vprašanje, da ekipe domov za ostarele naj bi bile odgovorne, tega jaz nisem rekla. politika je tista, ki je bila odgovorna, kakšne usmeritve so te ekipe prejele in ali so bile prepuščene sami sebi ali ne. kolikor nam je znano, je tukaj politika postopala do neke mere ignorantsko in se tej tematiki ni posvetila takrat, ko bi se morala, ker ste se pač ukvarjali z drugimi zadevami. jaz mislim, da je tematika domov za ostarele tudi v času koronavirusa razgalila številne probleme, in na tem mestu podajam postopkovni predlog, da se okoli te zadeve opravi splošna razprava. hvala.",2020,05,1990,LMŠ,F,nesovrazni
"hvala lepa. o vašem predlogu bo državni zbor odločil v sredo, . maja , v okviru glasovanj. naslednji je na vrsti za vprašanje kolega samo bevk, ki bo vprašanje postavil ministru za infrastrukturo jerneju vrtovcu.",2020,05,1978,SMC,M,nesovrazni
"hvala za besedo, gospod predsednik. spoštovani zbor! na območju četrte razvojne osi se izvaja kar nekaj projektov. največji so na relaciji želin most na soči, galerija jelični vrh v zali, v letošnjem letu pa naj bi se po napovedih direkcije republike slovenije za infrastrukturo začela gradnja tudi med trebijo in sovodnjami. nekateri odseki na tej zelo pomembni prometni osi pa so povsem prezrti. predvsem na relaciji želin spodnja idrija, kjer se v naslednjih letih sploh ne načrtujejo novi investicijski projekti, niti načrti zanje ne, je pa ta del četrte razvojne osi danes v najslabšem stanju. že vrsto let se načrtuje tudi obnova ceste med idrijo in spodnjo idrijo, vendar se zadeva ne premakne z mrtve točke. zato vas, spoštovani gospod minister za infrastrukturo jernej vrtovec, sprašujem kdaj se bo začela izdelava načrtov za obnovo odseka želin spodnja idrija? kdaj lahko pričakujemo začetek obnove ceste med idrijo in spodnjo idrijo? kako je z načrtovanjem novega dostopa do avtoceste na kalcah, kar bi skrajšalo čas vožnje do avtoceste iz zgornjega posočja, idrijsko cerkljanske regije ter dela notranjske in razbremenilo promet za velik del logatca? za vaše odgovore se vam, gospod minister, že vnaprej zahvaljujem. hvala lepa.",2020,05,1956,SD,M,nesovrazni
"minister, imate besedo za odgovor.",2020,05,1978,SMC,M,nesovrazni
"najlepša hvala za vprašanje. cenjeni in spoštovani kolegice poslanke, poslanci! projekt četrte razvojne osi, ki povezuje zgornje posočje in cerkljansko z gorenjsko, preko idrijsko logaškega kraka pa naprej z osrednjo slovenijo je bil, kot ste sami omenili, že v preteklosti, v zadnjih desetih letih deležen bistveno intenzivnejših vlaganj, kot so bili primerljivi ukrepi, na primer, tudi na ostalih razvojnih oseh. sam se večkrat uporabnik te ceste, ko grem v posočje. v preteklosti se je zlasti na tem spodnjem delu gradnje, kar ste tudi omenili, kar veliko postorilo, če pogledamo toliko in toliko let nazaj. glede tega omenjenega odseka glavne ceste želin spodnja idrija to drži. za ta odsek ni opredeljen poseben načrt razvojnih programov oziroma z veljavnim načrtom vlaganj v promet in prometno infrastrukturo, ki je bil sprejet v decembru leta . se pravi, ni opredeljen noben ukrep na tem odseku, tako da se vsa posodabljanja izvajajo v okviru rednih investicijskih del na državnem cestnem omrežju. treba bo spremeniti načrt, če želimo delati večjo rekonstrukcijo tega odseka. v okviru vašega vprašanja smo idejo za določeno rekonstrukcijo v cestnem omrežju tukaj dobili. se pravi, da se tukaj to opredeli v načrt. je pa res, da je vse povezano na koncu s finančnimi sredstvi, ki morajo biti primerljivo vložena na vse regije po sloveniji, na vse tako rekoč razvojne osi. ampak poudarjam, da je ta del za decentralizacijo pomemben, ker ta del slovenije je nekako odrezan od osrednjega dela slovenije, zlasti je tukaj problem slaba prometna infrastruktura. se pravi, da bi to lahko nekoč vnesli, lahko bi spremenili ta načrt, o katerem sem govoril. ampak da ne bo pomote, vse, kar je v okviru rednih investicijskih del, se tudi na tem odseku izvaja. res pa je, da v načrtu ni širše rekonstrukcije. obnova ceste med idrijo in spodnjo idrijo. vzporedno z rekonstrukcijo ceste na odseku spodnja idrija v tem delu, ki ste ga omenili, se pravi v dolžini , kilometra, se bo gradila tudi kolesarska pot, ki bo konstrukcijsko večinoma na konzolah, nad vodotokom, kar je pohvalno. za gradnjo kolesarske poti so skladno z dogovorom za razvoj goriške razvojne regije predvidena tudi kohezijska sredstva. rekonstrukcija ceste in gradnja kolesarske poti se bo predvidoma začela sredi prihodnjega leta, se pravi leta . jaz upam, da bi ta datum lahko premaknili že kaj naprej. se pravi, ko bodo pridobljena tudi vsa zemljišča in tudi vzporedno s tem vsa dovoljenja ter odločitev o dodelitvi sredstev eu. splača se počakati še nekaj časa, da dobimo ta sredstva in da lahko vzporedno naredimo tudi potrebno kolesarsko pot za ta odsek. zelo se vam zahvaljujem pa za tretji del vašega poslanskega vprašanja, in sicer glede dostopa do avtoceste tam pri kalcah. načrtovanje novega dostopa do avtoceste na kalcah, kar bi, kot ste omenili, razbremenilo velik del logatca, hkrati bi tudi pohitrilo dostop na avtocesto s strani prebivalcev idrije, pa naprej cerknega in tako dalje. to se bo začelo s prostorskim umeščanjem obvoznice. jaz sem bil na obisku pretekli teden v logatcu in sva to diskusijo odprla z županom občine logatec. mislim, da lahko tudi on potrdi, jaz sem dal naročilo družbi republike slovenije za infrastrukturo, da se naredi vzporedno s tem vsa priprava, vsa potrebna dokumentacija, da se ta projekt uvrsti v proračun, kar bi bila pa osnova za začetek postopka državnega prostorskega načrtovanja. s tem projektom bi razbremenili tako logatčane, kot bi pohitrili dostop do avtoceste s strani prebivalcev idrije, cerknega ter celotnega tega dela posočja.",2020,05,1985,,M,nesovrazni
"hvala lepa. kolega bevk, imate zahtevo za dopolnitev odgovora.",2020,05,1978,SMC,M,nesovrazni
"hvala lepa za besedo, gospod predsednik. pozdravljam vašo namero za spremembo razvojnega načrta, ki je prezrl ta zelo pomemben in danes, bi lahko rekel, najslabši del ceste na četrti razvojni osi med želinom in spodnjo idrijo. tako da bi lahko tukaj pričakovali kakšen večji investicijski projekt, ne pa samo redno vsakoletno vzdrževanje, kar pomeni nekaj metrov nove preplastitve. tako da to pozdravljam. veselim se tudi, da je napoved, da se lahko začne gradnja že leta do spodnje idrije. to somestje med idrijo in spodnjo idrijo potrebuje bolj sodobno infrastrukturno ureditev, cesto, kolesarsko stezo. en del je bil že narejen, tako da sem zadovoljen z vašimi odgovori. glede dostopa do avtoceste na kalcah pa sem tako pobudo sam podal vladi in pristojnemu ministru že pred več kot desetimi leti, vendar takrat za to ni bilo posluha. veselim se, da so sedaj spoznali tudi v občini logatec, da je to nujno potrebna investicija. jaz sem trenutno tudi predsednik kluba primorskih poslancev, zato nameravam v mesecu juniju na temo projektov na četrti razvojni osi sklicati tudi klub primorskih poslancev, ki sedaj zaradi te epidemije ni mogel delovati. s tega mesta vas vabim, da se kluba primorskih poslancev na to temo tudi udeležite. hvala lepa.",2020,05,1956,SD,M,nesovrazni
"hvala lepa. gospod minister, želite še dopolniti svoj odgovor morebiti?",2020,05,1978,SMC,M,nesovrazni
"ne želim v bistvu nič dopolniti, ker mislim, da se z gospodom bevkom tukaj strinjava, da je ta del odseka treba obnoviti, treba je narediti širšo rekonstrukcijo. tudi glede obnove ceste med idrijo in spodnjo idrijo, tukaj je časovnica zelo jasna, v sredini prihodnjega leta. sem minister, ki pač zahtevam, da se speljejo stvari, ki so obljubljene, da smo tukaj učinkoviti. verjemite, da bom jaz tisti, ki bom najbolj tečen tudi do svojih sodelavcev, da pride do izvajanja teh projektov, ki so bili obljubljeni že v preteklosti. kar se tiče kluba primorskih poslancev, sam sem tudi minister s primorske, tako da se z veseljem odzovem vašemu vabilu. hvala.",2020,05,1985,,M,nesovrazni
"hvala lepa. besedo ima tomaž lisec, ki bo postavil vprašanje ministrici za izobraževanje, znanost in šport dr. simoni kustec lipicer.",2020,05,1978,SMC,M,nesovrazni
"hvala za besedo, spoštovani predsednik državnega zbora. spoštovana ministrica, kolegi in kolegice, vsem skupaj lep pozdrav! glede na to da sem že tretji mandat ne samo poslanec državnega zbora, predvsem pa član odbora za izobraževanje, sem v času epidemije še bolj pozorno spremljal vse ukrepe, ki so se dogajali na področju izobraževanja. moram reči, da teh ukrepov ni bilo tako malo. bi pa imel, gospa ministrica, za vas nekaj vprašanj in upam na konkretne odgovore. jaz zelo pozdravljam to, kar ste sprejeli tako znotraj pkp in pkp v tem času. spremljam tudi vse odloke, ki ste jih sprejeli in so se posredno ali neposredno dotikali študentov. to je po moje populacija, ki je ravno v tem času že tako v neki krizi, stiski. stari so približno let, tudi brez epidemije bi bil pred njimi konec let, bi zdaj bili pred tako imenovanim predizpitnim obdobjem in verjetno so zaradi tega še bolj pozorno spremljali, kaj se na tem področju dogaja. pa me zato, spoštovana ministrica, zanima najprej glede tega solidarnostnega dodatka za vse redne, izredne štipendije. od kod ta pozitivna in pa smela ideja, da so tudi študenti del ukrepov, ki ste jih izvedli? ali imate morda podatek, če je kakšna evropska država sledila takšnemu pozitivnemu primeru, ki ste ga vi kot predstavnica vlade in mi kot poslanci državnega zbora sprejeli za pozitiven ukrep za študente? ali imate morda tudi kakšen odziv univerze v ljubljani na tem področju? me pa v tej fazi zanima tudi nekaj drugih zadev ali ste bili uspešni pri tem, kar smo v zakonu napisali, na primer prilagoditev izobraževanja, praktično usposabljanje in predvsem podaljšanje statusa študentov, za katerega sam mislim, da je poleg tega solidarnostnega dodatka in pa spremembe obveznih sestavin študijskih programov eden ključnih momentov, ki je bil morda piarovsko prezrt, verjamem pa, da so ga študentje zelo dobro slišali in da bodo z njim tudi delovali? za začetek od kod ta pametna ideja o solidarnostnem dodatku za slovenske študentke in pa študente? hvala.",2020,05,1978,SDS,M,nesovrazni
"gospa ministrica, imate besedo za odgovor.",2020,05,1978,SMC,M,nesovrazni
"hvala lepa, predsednik. hvala lepa, spoštovani poslanec lisec, za vaše vprašanje. spoštovane poslanke in poslanci! odločitev za enkratni solidarnostni dodatek za vse redne in izredne študente v naši državi je bila na nek način odraz ene simbolne skrbi in pozornosti, ki jo v teh težkih časih država namenja tudi tej pomembni skupini v družbi. ni bilo nekega večjega, širšega ozadja kot zgolj v tem smislu, da jim damo tudi kot država signal, da vemo, da so tu in da želimo tudi njim to neko simbolno pozornost v tem smislu nameniti. imate prav, po informacijah, ki jih imamo, smo edina država v evropi, ki je tej skupini, študentski populaciji namenila kakršenkoli solidarnostni ukrep tega tipa. kolikor mi je znano, pravzaprav naj bi bili unikum tudi v svetovnem merilu glede tega. mogoče nekaj zanimivih statističnih podatkov in pa glede celotnega procesa, ki je bil povezan s sprejetjem in samo izvedbo tega ukrepa, bi vam želela povedati, da smo do prejšnjega petka, . ., že uspešno izplačali solidarnostni dodatek tisoč študentkam in študentom. samo na prvi dan, ko se je odprla prošnja za prijavo za izplačilo tega dodatka, smo beležili okrog tisoč vloženih vlog zanj. kot zanimivost, celotna euprava v državi je v letu skupaj prejela okoli tisoč vlog. danes je pravzaprav tisti ključni tudi datum, na katerega želim predvsem študentke in študente, ki še niso oddali svojih vlog, opozoriti, če želijo, da bodo prejeli nakazila do . ., da naj te vloge oddajo prav danes. zdaj pa nekaj informacij še v zvezi s samim ukrepom. to je bil tudi za nas, za naš sistem en povsem nov ukrep. v luči pristojnosti in delovanja na ravni ministrstva, pristojnega za izobraževanje, znanost in šport, je bil to ukrep, ki je pravzaprav neke vrste sestavni del sistema izplačil transferjev posameznikom in posameznicam, ki praviloma absolutno ni v tej pristojnosti, ker veste, da se transferji izplačujejo preko ministrstva, pristojnega za delo. to pomeni, da smo mi morali dobesedno čez noč kot nosilci izplačila tega ukrepa vzpostaviti celovit sistem, ki bi omogočil študentkam in študentom, da bodo lahko oddali vlogo in da bodo potem tudi v zakonsko predpisanem roku upravičeni do izplačila tega ukrepa. tako da so predvsem zaposlene in zaposleni na direktoratu za visoko šolstvo v sodelovanju z zaposlenimi na ministrstvu za finance, z upravo republike slovenije za javna plačila, z ministrstvom za javno upravo in pa ekipo euprave ter v sodelovanju tudi z zavodom za zaposlovanje republike slovenije aktivirali in postavili na noge ta sistem sistem, ki je bil vzpostavljen od tiste prve točke elektronskega obrazca, ki je bil pripravljen . ., do potem samega sistema izplačil. tukaj mi dovolite, da se res iskreno, iskreno zahvalim in tudi pohvalim vse tiste, ki so sodelovali pri postavitvi tega sistema. brez njih, mi verjemite, tega ne bi bili zmožni izvesti. celo na nek način lahko rečem, da se je že celotna odločitev in kompleksnost samega sistema zdela tako široka in tako zahtevna, da je že na papirju delovala zastrašujoče, ali jo bomo zmožni izvesti v praksi. smo pa to uspeli. toliko, ker mi zmanjkuje časa.",2020,05,1976,,F,nesovrazni
"hvala lepa. imamo še zahtevo za dopolnitev odgovora. kolega lisec, izvolite.",2020,05,1978,SMC,M,nesovrazni
"hvala. moram reči, da nisem bil do sedaj seznanjen, da je v bistvu tako velik logistični zalogaj izpeljati takšno zadevo. zato še enkrat vsem skupaj, ki ste pri tem sodelovali, še večje pohvala in zahvala. bi imel pa še dve dodatni vprašanji. zanima me kako ste v tem času dobrih dveh mesecev sodelovali s študentsko organizacijo slovenije? ali so bili pripravljeni sprejeti tudi nase kakšen del ukrepov, da bodo sami pomagali študentom? drugo vprašanje kako ste v tem času sodelovali z univerzami in fakultetami v sloveniji? tretje vprašanje ali imate kakšne informacije, kolikšen del študentske populacije se bo odločil za ukrep iz . člena zakona, podaljšanje statusa študenta? najlepša hvala.",2020,05,1978,SDS,M,nesovrazni
"hvala lepa. gospa ministrica, imate besedo.",2020,05,1978,SMC,M,nesovrazni
"hvala lepa. v mejah seveda pristojnosti, ker veste, da je v osnovi univerza avtonomna, sodelujemo z univerzami. smo tudi v stalnem kontaktu s predstavniki študentske organizacije. želela bi tudi v luči tistega ukrepa, o katerem sem govorila prej, povedati, da smo imeli izjemno, izjemno pomembno in dragoceno sodelovanje tudi s študentskim e servisom, ki nam je skupaj z mediji omogočal, da smo lahko nemoteno pojasnjevali, informirali študentke, študente v zvezi s tem izplačilom in pa tudi z vsemi ostalimi številnimi ukrepi, ki smo jih sprejeli za to, da pomagamo študentkam in študentom v teh časih in jim olajšujemo pravzaprav tudi nadaljevanje njihovega študijskega dela. v okviru teh tako imenovanih koronazakonov smo tudi aktivirali možnost podaljšanja statusa študenta, če študentke, študenti zaradi aktualnih razmer niso utegnili, niso uspeli opraviti izpitov. olajšali smo številne tudi postopke in pa priznavanja, pa potrdila, ki jih potrebujejo, z elektronskimi lažjimi poenostavitvami. tam, kjer smo lahko in je bilo v naši pristojnosti na ravni države oziroma vlade, ministrstva, pristojnega za izobraževanje, znanost in šport, smo naredili vse, kar je bilo mogoče, da študentkam in študentom olajšamo tudi to obdobje in tudi njihov celoten študijski proces. če mi dovolite, bi prav na tem mestu vsem skupaj zaželela eno srečno obdobje opravljanja izpitov, ki so pred njimi, in potem zaslužene počitnice do jeseni. hvala lepa.",2020,05,1976,,F,nesovrazni
"hvala lepa. besedo ima primož siter, ki bo postavil vprašanje ministru za zdravje tomažu gantarju, ter ministru za delo, družino, socialne zadeve in enake možnosti janezu ciglerju kralju. kolega siter, izvolte.",2020,05,1978,SMC,M,sovrazni
