text,leto,mesec,rojstvo,stranka,spol,hs
"hvala lepa. gospod poslanec, imate besedo za dopolnitev odgovora. izvolite.",2020,01,1953,DeSUS,M,nesovrazni
"spoštovani minister, hvala lepa za odgovor. tudi mene in tudi podjetnike, predvsem tiste, ki ne dosegajo takšnih številk poslovanja, kot ste jih vi zdaj omenili v teh lestvica, bi vsekakor navdušilo, če bi bile za takšne prekrške, ki niso naklepni, če pride do neke manjše pomote, zmote ali da se nekaj pozabi, pa da to podjetje še nikoli ni bilo v nobenem prekršku, je normalno poslovalo, dobro delalo, zaposlovalo ljudi, plačevalo davke, da bi takšnemu podjetju izrekli opomin. jaz pa imamo nekaj takšnih primerov pri sebi, ki govorijo ravno obratno oziroma je bila izrečena zelo zelo visoka globa za prekršek, kot sem ga že omenil, vpis v register dejanskih lastnikov. na točki vem je bilo v bistvu vse narejeno z upanjem, da bo šla zadeva skozi, so seveda oni naprej delali, nakar se je ugotovilo, da naj ne bi bilo podjetje vpisano v vpis dejanskih lastnikov, ker so smatrali, da je to enoosebna družba z omejeno odgovornostjo, kar tudi dejansko naj bi bilo, ampak kljub temu so dobili tako visoko izrečeno globo, ki v bistvu lahko to podjetje pahne dobesedno v stečaj oziroma ne bo več moglo poslovati, zaposlovati ljudi in plačevati davkov. kljub temu me zanima ali se boste zavzeli za to, da se izreče čim več opominov in da se tistim, ki stalno ne kršijo, pomaga, se jih opozori, se jim svetuje, da bodo pravilno izpolnjevali te velikokrat zapletene birokratske dokumente? to me zanima, prosim še enkrat, če mi lahko odgovorite. hvala lepa.",2020,01,1970,SDS,M,nesovrazni
"hvala lepa. gospod minister, imate besedo.",2020,01,1953,DeSUS,M,nesovrazni
"spoštovani gospod poslanec! to je praksa, ki se zasleduje. še enkrat poudarjam, da je odstotek izrečenih glob blede na vse ugotovljene prekrške v zadnjih dveh oziroma v zadnjih letih upadel, odstotek izrečenih opozoril pa je, obratno, v zadnjih štirih letih naraščal. še enkrat za primerjavo. leta je bilo vseh pregledov zaključenih s prekrškom, medtem ko je bilo leta teh prekrškov samo še . pri pripravi novih predpisov ali pri spremembi obstoječih si prizadevamo, da bi bile globe določene v teh predpisih še vedno sorazmerne glede na težo kršitve in istočasno tudi odvračalne. zagotovo pa v nekaterih primerih pride tudi do situacije, ko je podjetnik zaradi izreče globe resnično v težavah, kot verjetno v navedenem primeru, ki ste ga omenili, ki ga pa v tem trenutku ne morem komentirati, vendar pa ima, kot sem že povedal, tak podjetnik še vedno možnost, da pravočasno odpravi kršitev in s tem izpolni zakonsko določilo, da se mu lahko izreče zgolj opomin ali opozorilo. hvala lepa.",2020,01,1957,,M,nesovrazni
"hvala lepa. gospod poslanec, imate besedo za postopkovni predlog. izvolite.",2020,01,1953,DeSUS,M,nesovrazni
"spoštovani minister, še enkrat hvala za odgovor, za dodatna pojasnila. seveda me zelo veseli, da dejansko prehaja do tega, da se po opozorilu o dopolnitvi vlog ali karkoli, da se po odpravi tega izreče samo opomin. upam in si želim, da je dejansko to tudi res. ampak, kot mi ta primer dokazuje pa kot sem jih še nekaj drugih dobil, ker so se podjetniki obrnili name, iz tega ven ne vidim, da bi to bilo tako, kot ste vi to povedali. vse drugo piše potem tam, kako bo treba izterjati, kako zaporna kazen, delo v javno korist in tako naprej. veste, taki obrtniki pa privatniki, zasebniki, gospodarstveniki morajo delati, saj tega se vi dobro zavedate, in vsak dan morajo dobro delati in tudi gospodarno delati in nimajo časa hoditi po zaporih pa opravljati javna dela zato, če so naredili neko majhno napako v birokratskih postopkih. zato se mi zdi prav, ker je ta tema dejansko tako široka na hitro bom poskušal še nekaj primerov našteti, ki so tudi iz te kvote , da opravimo v skladu s poslovnikom tudi širšo razpravo v državnem zboru in morda tudi za naprej pri pripravi novih predpisov morda že pripravimo neko podlago, da ne bo prihajalo do tako visokih glob oziroma kazni, nesorazmernih. recimo, vpis v poslovni register sem že omenil, potem davčno potrjevanje računov mikro podjetja skupni promet niti tisoč evrov, neka napaka, nenaklep visoke globe. davčne blagajne imamo, naredimo poenostavitve in naredimo vstopne in izstopne račune. globa za napake voznikov, na primer v postopku cestninjenja. nenamerna napaka voznika v postopku cestninjenja. lahko bi bil tudi primer, da se samo prijavi tega pri nas ni , do roka za odpravo napake, kazni so neprimerljivo višje kot v avstriji in nemčiji. bolj življenjski nadzor pri gostincih, na primer, kjer ni objektivnega nadzora, je subjektivna presoja inšpektorja. recimo, en inšpektor gre na teren in kar naenkrat oglobi deset gostinskih lokalov, prej so pa hodili neki inšpektorji okrog pa jih dolgo niso. skratka, tukaj je precej teh glob, ki bi se jih lahko dotaknili v tej splošni razpravi. v sloveniji smo spremljali milijonske odpise dolgov, pranje milijard denarja, desetine milijard je šlo iz slovenije, kraje družbenega premoženja, plačilna nedisciplina, ki jo morajo ti mali obrtniki potem financirati, ta podjetja, predvsem državna, ki z javnim denarjem gradijo projekte in tako naprej. tukaj je kup stvari in težav. recimo, pri teh visokih prekrških, teh, o katerih sem zdaj govoril, ki so tudi kazniva dejanja, so globe ali pa kazni dobesedno take kot pri teh majhnih. hvala lepa.",2020,01,1970,SDS,M,nesovrazni
"hvala lepa, gospod poslanec. nisem slišal vašega postopkovnega predloga. oglašanje iz dvorane ah, se opravičujem. o vašem predlogu bo državni zbor odločil v sredo, . januarja, v okviru glasovanj. boštjan koražija bo postavil vprašanje ministru za okolje in prostor, simonu zajcu. izvolite.",2020,01,1953,DeSUS,M,nesovrazni
"spoštovani, hvala za besedo! v zadnjih desetih letih je reka drava večkrat prestopila svoje bregove ter poplavila območje spodnjega podravja, ptujsko območje pa ormoško območje. ob teh poplavah pride do trajnih posledic, poškodovane so stanovanjske hiše, poslovni objekti, predvsem pa tudi pride do uničenja obdelovalnih rodovitnih kmetijskih površin. glede na to, da je tam ogromno kmetovalcev, ki so odvisni od tega, se pravi, potem ostanejo brez prihodka, pa tudi prehrambena samooskrba je potem slabša. dejansko prebivalci na tem območju so se obrnili na mene in so zelo, zelo obupani, ker ne vejo, kaj jih čaka. tudi sam, moram priznati, sem se lansko leto novembra zjutraj zbudil, pa je bil alarm za naravno nesrečo. in ko ta sirena zatuli, se človek res strese in zdrzne, sem se pa odpravljal ravno takrat v državni zbor na sejo. res greš z neprijetnim občutkom od doma, ker ne veš, kaj se bo zgodilo oziroma kaj te čaka, ko se boš vrnil nazaj. ker vem, da je slovenija članica oziroma sodeluje v teh projektih frisco in frisco , ki sta meddržavna projekta med hrvaško in slovenijo, kjer se raziskuje, kako bi čim boljše sanirali oziroma tudi obvarovali in zgradili zaščito na teh protipoplavnih območjih. zanima me sledeče. ker sem pač tip človeka, ki je bolj doer, se pravi, da gre na teren pa pogleda stvari pa se malo pozanima, sem bil na terenu in sem naredil zelo zanimivo fotografijo lahko še enkrat pokažem tudi ministru. moram priznati, da sem bil zelo vesel, da se res nekaj dogaja, da se dela nasip in te zadeve, ampak slaba novica tega je, da se ta nasip dela oziroma se ureja na hrvaški strani, ne v sloveniji, in to za projekt frisco . zato me zanimajo podatki o projektu frisco kakšna je njegova časovnica, skupni finančni okvir in načrtovani cilji, sploh za slovenski del? znotraj tega projekta me specifično tudi zanima koliko sredstev odpade na ureditev protipoplavne zaščite na dravi sploh? rad bi tudi opozoril na dejstvo, da je bil frisco bolj namenjen birokratskim zadevam, frisco pa je namenjen bolj projektom, ki bojo dejansko v fizični obliki obvarovali ljudi pred poplavami. potem pa me še tudi zanima kateri projekti na ministrstvu še potekajo z namenom protipoplavne zaščite na reki dravi, zlasti za območje ptuja in ormoža? hvala.",2020,01,1974,Levica,M,nesovrazni
"hvala lepa. gospod minister, imate besedo za odgovor. izvolite.",2020,01,1953,DeSUS,M,nesovrazni
"hvala. mogoče za start, poplavna ogroženost je v sloveniji močno prisotna, v resnici in to se s časom ne bo izboljšalo oziroma problem, ki ga prinašajo podnebne spremembe, je takšen, da sicer količina padavin bo na območju slovenije ostala enaka po modelih in predvidevanjih agencije republike slovenije za okolje, ampak se bo pa zmanjšalo število dni, v katerih bodo te padavine padle. kar pomeni, da takrat, ko bo padalo, bo ta količina tako velika, da bo prihajalo do prestopanja rek in da bodo poplave vedno bolj pogoste. zato so ti ukrepi, ki jih izvajamo, tako zelo pomembni. pa ne samo protipoplavni ukrepi, ampak tudi to, kjer se nam velikokrat očita, da delamo poplavne karte tam, kjer ne bi bilo treba, in zakaj to počnemo, ljudje bi radi gradili, proti rekam bi se širili. ampak se je treba zavedati, da poplavna ogroženost obstaja, je verjetno tudi, da bo vedno večja in se je tega treba držati. frisco je lanskega avgusta bil zaključen. frisco so bili negradbeni projekti in so bili v bistvu priprava za frisco , ki pa sedaj tudi že poteka. frisco je razdeljen v več faz. prva, se pravi . na vonarjih, je že zaključena, mislim, da smo novembra tisto pregrado tudi otvorili skupaj s hrvaško stranjo. fazi . na muri in . na dravi pa sta že v teku. gradbena dela, če gremo na to, kar ste me spraševali . . na hrvaški strani res že potekajo, in sicer tam gre za rekonstrukcijo oziroma višanje obstoječega protipoplavnega zidu otok virje brezje. hrvaška stran pa bo iz naslova life projekta tudi izvedla izravnalne ukrepe na sami strugi. mi pa čakamo, namreč zaradi tega, ker na naši strani je pa natura in bomo začeli avgusta zaradi tega, ker takrat bo vpliv na habitate na tistem delu najmanjši in takrat šele lahko začnemo z našim delom. tako predvidevamo časovnico zdaj, da bomo med . avgustom in . novembrom tudi na naši strani te posege izvedli. gre pa za to, ker je tam obrežni gozd na območju in je v neposredni bližini posega ter struge reke drave, ki prestavlja habitat znotraj številnih kvalifikacijskih vrst in habitatnih tipov. zato pred . avgustom naša stran tam ne more začeti z gradbenimi deli. ukrepi so pa namenjeni povečanju pretočnosti struge drave z ureditvijo rokava mala vas na desnem bregu drave. namen investicije je razbremenitev erozije desne konkavne reke drave z ureditvijo rokava reke drave na obstoječi zaraščeni sipini, po katerem bo pri visokih vodah drave odtekal del pretoka. predvideno je, da bo zaradi preusmeritve matice toka desna konkavna brežina manj obremenjena in da bo nadaljnji razvoj rečne morfologije potekal v formiranju struge z večjim odmikom od regionalne ceste ptuj zavrč. to pomeni, da bo obravnavani ukrep pozitivno vplival na širše območje in bližnjo obstoječo cestno infrastrukturo. v skladu s poplavno direktivo, zaščito pred poplavnimi in optimalnimi ukrepi je doseganje ciljev mogoče samo ob upoštevanju celotnega porečja, ki se v dotičnem primeru razteza čez slovenijo in čez hrvaško. mogoče še glede poplavljanja kmetijskih površin. država skrbi za celovito upravljanje z vodami. zato smo prisluhnili tudi pozivom kmetov ob dravi, ki so ustanovili delovno skupino poplave ob reki dravi. ta se ukvarja s problematiko poplavljanja kmetijskih zemljišč, z iskanjem rešitev za zmanjšanje škode na kmetijskih zemljiščih ob poplavnih dogodkih. naše ministrstvo se je kot aktivni član te skupine zavezalo k pripravi podrobnejšega načrta upravljanja z dravo. ta načrt bo pripravila naša direkcija za vode.",2020,01,1980,,M,nesovrazni
"hvala lepa. gospod poslanec, imate besedo za obrazložitev zahteve za dopolnitev odgovora. izvolite.",2020,01,1953,DeSUS,M,nesovrazni
"spoštovani, še enkrat hvala za besedo. bi se kar navezal na to, kar je gospod minister omenil glede te iniciative, ki je bila organizirana in se ukvarja ravno s tem, kako rešiti ta problematična poplavljena območja. ker dejansko na ta poplavljena območja potem prinese tudi mulj, ki je zelo strupen, ker vsebuje težke kovine. dejansko potem v resnici ne moreš kaj pametnega pridelovati oziroma se ne sme niti pridelovati potem na tistih območjih. rad bi pa opozoril na eno zadevo, na katero so me tudi ljudje, ko sem se z njimi pogovarjal, ko sem bil med njimi, pa sem spraševal, kakšne probleme imajo. vsi se bojijo ene zelo pomembne zadeve. avstrijci so že poskrbeli za te protipoplavne zaščite, bolj ali manj končujejo te stvari na reki dravi. pa tudi zdaj, glede na to, da so hrvati malo pred nami, pač se pravi hrvaška, in so opozorili na to, da se bojijo, da bo nastal ravno na tem območju spodnjega podravja, ptuja in ormoža neke vrste še bolj močen poplavni žep in se bo še večja škoda potem zgodila. se pravi, še več škode bo na poslovnih objektih, na stanovanjskih objektih in na pridelovalnih površinah. zanima me pa tudi sledeče. vem tudi, da ogromno denarja za sanacijo struge reke drave daje tudi dravske elektrarne maribor. zanima me koliko denarja nameni dem za sanacijo struge reke drave in poplavnih območij ob reki dravi? glede na to, da je sanacija v polovici ormoškega jezera zadolžena hrvatska elektroprivreda, me zanima koliko denarja oni vložijo v sanacijo jezera in za zmanjšanje poplavne ogroženosti tega območja? zanima me tudi kaj konkretno se je naredilo za rešitev problema poplavljene struge reke drave v zadnjih petih letih na njenem celotnem toku, po celem delu, ki teče po sloveniji? hvala.",2020,01,1974,Levica,M,nesovrazni
"hvala lepa. gospod minister, imate besedo za dopolnitev odgovora. izvolite.",2020,01,1953,DeSUS,M,nesovrazni
"glede samih številk finančnih sredstev tega nimam v glavi niti nimam pripravljenega. bi pa izpostavil nekaj pomembnih stvari. ko govorimo o protipoplavni zaščiti in upravljanju rek in skrbi za to, da se zmanjša škodljivo delovanje voda, je zelo pomembno gledati res ne samo consko, ampak celotno porečje. omenili ste sodelovanje z drugimi državami, tako z avstrijo, kot hrvaško. za hrvaško sem povedal, da oni že lahko delajo, mi pač čakamo zaradi habitatov na . avgust. ampak po poplavah , če se jih spomnite, takrat so bile tiste obširne poplave, posledično tudi zaradi avstrijskih elektrarn. no, od takrat naprej se je pa ta sistem sodelovanja z avstrijsko stranjo izrazito izboljšal in zdaj, ko prihaja do podobnih vremenskih ekstremov, nimamo več teh težav, kot smo jih imeli . in to je že posledica tega boljšega meddržavnega sodelovanja tudi na podlagi teh neprijetnih izkušenj iz leta . glede samih financ pa bi bilo najboljše, če mi pošljete oziroma zastavite pisno, pa vam bomo to posredovali. ker teh številk, koliko kaj stane, pa res ne vem.",2020,01,1980,,M,nesovrazni
"hvala lepa. gospod poslanec, imate besedo za postopkovni predlog. izvolite.",2020,01,1953,DeSUS,M,nesovrazni
"tu moram pohvaliti gospoda ministra, ker res na vsa vprašanja, ki sem jih postavil ustno, ste potem še pisno odgovorili, pa še detajlno. potem mi tudi napisali, pa s številkami predstavili rezultate. tako pohvala vašemu ministrstvu. vem, da ste vi kot minister še najmanj osebno odgovorni za to, ste pa odgovorni za to, da se te zadeve izboljšujejo in nisem zato tukaj, da bi vas s svojimi vprašanju spravljal v obup, ampak v bistvu, da bi vam poskušal pomagati. mislim, da bi tudi vsi v državnem zboru, sploh poslanci, morali biti namenjeni temu, da si pomagamo, da smo konstruktivni, ne pa destruktivni oziroma da ne iščemo samo točk, nekega nevedenja. bom pa tudi rekel glede na to, da ima slovenija ogromno problemov s temi poplavnimi območji. bi prosil, da v državnem zboru kljub temu opravimo razpravo na to temo in tudi pomagamo in ministru in ministrstvu, pa tudi naši državi sami. hvala.",2020,01,1974,Levica,M,nesovrazni
"hvala lepa. o vašem predlogu bo državni zbor odločil v sredo, . januarja , v okviru glasovanj. besedo ima mag. bojana muršič, ki bo postavila vprašanje ministru za finance dr. andreju bertonclju, ki pa je odsoten. izvolite.",2020,01,1953,DeSUS,M,nesovrazni
"hvala lepa, podpredsednik, za besedo. spoštovana ministra, spoštovana ministrica! ker minister danes ni prisoten, bi želela njegov pisni odgovor. v zvezi s kreditiranjem je bilo veliko že povedanega. pozorno sem tudi spremljala vse odgovore. razumem tudi vidik pristojnega ministra za izrekanje ukrepov s področja makrobonitetnega nadzora finančnega sistema, a kljub temu prvi podatki v zadnjem tromesečju preteklega leta kažejo upravičeno zaskrbljenost, kam pelje ukrep banke slovenije v zvezi s kreditiranjem. zadnji podatki izkazujejo, da so se potrošniški krediti zmanjšali od oktobra do decembra za več kot tretjino, prav tako se beleži upad pri stanovanjskih kreditih za slabo polovico. razumem in tudi to potrebno , da je treba preprečevati prekomerno rast kreditiranja in zadolževanja prebivalstva, a ob tem ne gre spregledati dejstva, da so prizadeti najšibkejši potrošniki, danes, ki so prepuščeni samemu sebi in tovrstno situacijo rešujejo predvsem individualno bistveno manj ugodno, kot jo ponujajo banke. v poslanski pisarni na terenu sem se v zadnjih mesecih srečevala s takšnimi ljudmi, ki so opozarjali, da si ne morejo najeti potrošniškega kredita za nakup olja, nujnega popravila v stanovanju, drv, celo za urejanje zobovja si ne morejo najeti kredita. pri tem ne govorimo o velikih zneskih, govorim o tisoč, največ tisoč evrih, ki so jih v preteklosti lahko najeli, mesečno odplačevali in pri ogrevanju do nove jeseni tudi poplačali. danes tega več ni mogoče. zato so se soočili s tem, da so bogati posamezniki pričeli ponujati izjemno neugodna posojila oziroma špekulativne kredite z oderuškimi obrestmi, ki so se jih morali najšibkejši posamezniki tudi poslužiti, da so danes sploh lahko na toplem. to je absolutno nedopustno, da imamo v sloveniji banke, ki že tako ali tako pobirajo izredno visoka nadomestila za vodenje računov in tudi obresti za kredite niso majhne. danes pa, ko posameznik potrebuje pomoč v obliki denarja, le tega ne more dobiti. zato so res krediti danes namenjeni zgolj populaciji ljudi, ki kreditov sploh ne potrebuje oziroma se lahko celo zgodi, da bodo bogatejši še bogatejši, saj bodo oni najeli kredit ter ga pod bistveno manj ugodnimi, bolj zaostrenimi pogoji, ponujali najšibkejšim potrošnikom. kljub vsemu me, spoštovani minister, zanima kako takšen ukrep banke slovenije vpliva na prihodke v državni proračun glede na to, da bo manjša potrošnja prebivalstva za blago in storitve? ali vas kot ministra za finance skrbi, da se bodo ljudje zaradi neodobrenih kreditov na naših bankah obračali na posamezne špekulativne z oderuškimi obrestmi? ali bo tudi ta ukrep vplival na prodajo stanovanj, ki so v tem teku na trgu oziroma so v zaključni fazi pred prodajo?",2020,01,1971,SD,F,nesovrazni
"hvala lepa. mojca žnidarič bo postavila vprašanje ministru za izobraževanje, znanost in šport dr. jerneju pikalu ter ministrici za infrastrukturo mag. alenki bratušek. izvolite.",2020,01,1953,DeSUS,M,nesovrazni
"hvala za besedo. lep pozdrav vsem! moje vprašanje se nanaša na pogoje za prevoze skupin otrok. vozila in vozniki za prevoz skupine otrok v šolo morajo izpolnjevati več posebnih pogojev. želim pa vaju seznaniti, da ti strogi pogoji ne veljajo zgolj za prevoze otrok v šolo in iz nje, ampak jih morajo izpolnjevati tako vozila kot tudi vozniki, ki vozijo otroke na treninge, tekmovanja oziroma na njihove prostočasne interesne dejavnosti. skupina otrok je po določbah zakona o pravilih cestnega prometa skupina najmanj petih predšolskih otrok ali otrok, ki obiskujejo osnovno šolo in ki predstavljajo večino potnikov v motornem vozilu. motorno vozilo, s katerim se v cestnem prometu prevaža skupina otrok, mora imeti med drugimi pogoji tudi zapisovalno opremo oziroma tako imenovani tahograf. v zadnjem času smo prejeli kar nekaj pozivov članov različnih športnih in gasilskih društev, ki se nanašajo na določila zakona o varnosti cestnega prometa in pravilnika o posebnih pogojih za vozila, s katerimi se prevažajo skupine otrok. glede na omenjena določila zakona in pravilnika so namreč prevozi, ki jih za svoje potrebe opravljajo društva, izenačeni s poklicno prevozno dejavnostjo. ali kot pristojna resorna ministra za šport in cestni promet res menita, da so tako stroga pravila potrebna tudi za prostočasne interesne dejavnosti otrok, saj mora motorno vozilo imeti tahograf in s tem tudi kartico voznika ter voznik temeljno poklicno kvalifikacijo, voznik pa v delovnem dnevu, v katerem prevaža skupino otrok, ne sme opravljati drugega dela, kot je na primer vodenje ali sodelovanje pri športni, gasilski vadbi ali treningu. navedena določila so za društva zelo rigorozna in je opravljanje prevozov otrok, čeprav za lastne potrebe, za njih precej oteženo. zanašati se morajo na pomoč staršev, ki poleg njih opravljajo prevoz tako svojih kot tudi tujih otrok, ali pa morajo zraven lastnih kombijev društev najemati prevoze drugih poklicnih prevoznikov. še posebej pa je nerazumljivo, da v svojih vozilih lahko prevažajo večjo skupino otrok, če se nekateri od njih starejši od let. slednja razlika je nerazumljiva, saj so tudi ti še vedno otroci. poleg tega v tujini takšnih rigoroznih pravil ne poznajo niti jih ne zahteva zakonodaja eu. glede na navedeno vas sprašujem ali boste proučili navedena določila zakona in pravilnika ter predlagali ustrezne spremembe, da bodo športna, gasilska in druga društva prevoze otrok lahko opravljala pod bolj sprejemljivimi pogoji, na primer vsaj brez tahografov in posebne usposobljenosti, ki se zahteva za prevoze v šolo v linijskem prometu, torej za gospodarske dejavnosti prevozov v cestnem prometu? hvala.",2020,01,1977,SMC,F,nesovrazni
"hvala lepa. ministrica, imate besedo za odgovor. izvolite.",2020,01,1953,DeSUS,M,nesovrazni
"najlepša hvala. hvala tudi za vprašanje, spoštovana poslanka. prometna varnost je zame ena od ključnih točk mojega ministrovanja. ko gre za otroke in varnost otrok, sem še bolj neizprosna in ta določba v zakonu, o kateri vi govorite, je prišla ravno po eni hudi nesreči, kjer je na žalost umrlo preveč vsak je preveč, ampak tukaj je pa bila skupina. in kakršnokoli odstopanje od tega, kar danes velja, bi poslabšalo prometno varnost. kot drugo. ne da se narediti izjeme, da na primer samo za gasilska vozila ali pa samo za neka druga vozila te stvari ne veljajo. tudi sama sem na mizo dobila to pobudo, veliko sem se ukvarjala s tem, lahko je všečna, lahko je populistična, ampak še enkrat, pri meni vedno je na prvem mestu varnost, prometna varnost, če gre za otroke, pa zame odstopanja ni. tako ne razmišljam, da bi to določbo kakorkoli spreminjali.",2020,01,1970,,F,nesovrazni
"hvala lepa. gospod minister, izvolite.",2020,01,1953,DeSUS,M,nesovrazni
"hvala lepa. ministrstvo za izobraževanje, znanost in šport ima podobno mnenje kot ministrstvo za infrastrukturo. vsi vemo, zakaj so te določbe v ta zakon prišle. torej zaradi zelo zelo hude nesreče otrok, ki so se vračali s smučarskega mislim, da skakalnega tekmovanja. poglejte, to so stvari, kjer moramo narediti vse, da se nam ne zgodijo take ali podobne nesreče. in tukaj z ministrico imava identično mnenje. skratka, varnost otrok v takih ali drugačnih prevozih naj se ne zmanjšuje in to mora biti jasno. vse tisto, kar piše, kar tudi vi naštevate v vašem vprašanju, pravzaprav vsako sodobno vozilo že ima, kar piše v samem zakonu, tako da, bolj ko gre ta tehnologija avtomobilov naprej, so seveda varnejši tudi. in prav je, da gre naprej in prav je, da so za otroke varni. če bi prišla pa sedaj po ministričinem odgovoru vidim, da ne bo prišla taka pobuda na ministrstvo za izobraževanje, znanost in šport , bi lahko razmišljali. ampak res mislim, da pri varnosti otrok ne smemo delati nobenih kompromisov. hvala.",2020,01,"-
",,M,nesovrazni
"hvala lepa. izvolite, gospa poslanka, imate besedo.",2020,01,1953,DeSUS,M,nesovrazni
"kljub temu bi, čeprav ste rekli, da ste zadevo dobili tudi na mizo, predstavila še nekaj argumentov, in sicer dodatna obrazložitev glede tahografov na primeru ravno teh gasilskih društev. vsi vemo, da je osnovni namen tahografov v bistvu nadzirati in omejevati čas vožnje voznikov in spremljati njihove obvezne počitke. vsa ta društva res opravljajo kratke prevoze znotraj občin in regij, opozarjajo pa na to, da v bistvu ti kombiji tahografov nimajo vgrajenih, in gasilska društva opozarjajo, da imajo tisoč gasilskih društev in tisoč takih vozil. ali bodo zdaj kar s temi vozili prevažali tudi gasilsko mladino? ali bodo morali v teh tisoč vozil vgraditi potem tahografe? ključen, mislim da je ravno problem predvsem v tahografih, za vse ostalo se tudi sami strinjajo, da vsi ostali strogi pogoji naj ostanejo, ampak problem je s temi tahografi, ker je treba tisoč tahografov vstaviti. če imaš vstavljene tahografe, rabi voznik potem tudi kartico, da lahko vozi. na podlagi kartice lahko dobi, če ima kodo oziroma opravljeno temeljno poklicno kvalifikacijo. te prevoze običajno opravljajo trenerji ali pa gasilci, častniki, ki usposabljajo to mladino. oni trdijo, da pri njih čas omejevanja vožnje ni potreben, ker gre tu za res kratke občinske, regijske prevoze. nikjer ne gre za neke dolge prevoze. in kot rečeno, pravijo tudi na primer na obmejnih območjih, da ko se pripelje mladina iz sosednjih držav, bi vozila morala imeti vgrajen tahograf, ampak ga nimajo, ker druge države in tudi evropska unija tega ne zahtevajo. seveda pa se gasilci, druga športna društva in tudi mi sami zavedamo, da se ne sme zmanjševati standarda varnosti prevozov, ampak ne vem, kaj bi s samim tahografom potem lahko spremenili. je pa še druga dilema izklop mikrofona",2020,01,1977,SMC,F,nesovrazni
"žal. tehnologija dela. gospa ministrica, boste odgovorili? da. imate besedo za odgovor. izvolite.",2020,01,1953,DeSUS,M,nesovrazni
"najlepša hvala. še enkrat. zame, ko gre za varnost, še posebej ko gre za otroke, ni odstopanja. in spoštovana poslanka, verjemite, da se z vsemi tisoč vozili, ki jih imajo gasilci, ne prevažajo otroci. to je prva stvar. ko sem dobila pobudo na mizo, sem preverila, kakšni so stroški tega tahografa nekaj deset evrov. zame tukaj ni odstopanja. leta , po tisti težki nesreči, ki je bila, je bila stvar spremenjena v luči čim boljše, čim večje prometne varnosti za otroke. jaz vam povem, da svojega otroka nisem zaupala komurkoli v avto, in verjamem, da večina staršev razmišlja tako. tahograf pa nima samo funkcije beleženja aktivnosti voznika, ampak tudi spremljanja načina vožnje. na primer beleženje hitrosti v danem trenutku. to vsekakor omogoča natančnejšo raziskavo vzrokov morebitne prometne nesreče z vidika dveh pomembnih elementov varnosti v cestnem prometu, in sicer utrujenost voznika ter hitrost vozila v trenutku prometne nesreče in pred prometno nesrečo, če na žalost do te nesreče pride. tako kot sem povedala, pri varnosti, še posebej pri varnosti otrok ne odstopam od tega, kar danes velja.",2020,01,1970,,F,nesovrazni
"hvala lepa. lidija ivanuša bo postavila vprašanje ministrici za delo, družino, socialne zadeve in enake možnosti mag. kseniji klampfer, ki je odstotna. izvolite.",2020,01,1953,DeSUS,M,nesovrazni
"hvala lepa za besedo. spoštovani ministrici bi rada postavila nekaj vprašanj v zvezi z zelo nizko razliko med plačo in denarno socialno pomočjo, ki lahko z drugimi socialnimi transferji celo presega znesek minimalne plače. čeprav vlada trdi, da znižuje obremenitev dela, je med ljudmi še vedno veliko nezadovoljstva zaradi nizkih plač. vse več ljudi tarna nad stresom, izgorelostjo, odnosi na delovnih mestih so napeti, delajo veliko ur, po produktivnosti pa zaostajamo za drugimi državami oecd. slovenci veljamo za priden in delaven narod in nas je načeloma sram zaprositi za socialno pomoč. zato niti ne razumem, zakaj imamo tako visoke proračunske izdatke za socialne transferje oziroma zakaj smo tako radodarni s podeljevanjem tistim, ki bi se lahko in ki bi se morali preživljati z delom. zavod za zaposlovanje bi moral ljudem zagotoviti službo. ko se oseba prijavi v evidenco iskalca zaposlitve, bi zavod moral poiskati primernega delodajalca. zavod bi moral biti most med delodajalcem in delavcem vse do zaposlitve. ni dovolj, da se nekoga zgolj pošlje na razgovor. cilj zavoda bi moral biti zaposlitev brezposelne osebe. ministrstvo je v odgovorih že večkrat priznalo, da zaznava nepravilnosti pri uveljavljanju socialnih transferjev, meni pa se zdi sporno to, da so do socialnih transferjev upravičeni tujci tujci, ki sploh ne živijo v sloveniji in jih nadzor ne sankcionira. otroški dodatki so namenjeni otrokom, ki živijo v sloveniji. glede na navedeno vas sprašujem katere ukrepe bo mogoče letos sprejelo ministrstvo, da bi se preprečilo izkoriščanje socialnih transferjev? zakaj je delo v sloveniji tako nizko vrednoteno? zakaj je razlika med minimalno plačo in denarno socialno pomočjo z dodatkom za delovno aktivnost tako nizka? želela bi ustni odgovor. hvala lepa.",2020,01,1979,SDS,F,nesovrazni
hvala lepa. željko cigler bo postavil vprašanje ministrici za infrastrukturo mag. alenki bratušek. izvolite.,2020,01,1953,DeSUS,M,nesovrazni
