text,leto,mesec,rojstvo,stranka,spol,hs
čas je žal potekel. besedo ima kolega robert polnar za poslansko skupino demokratične stranke upokojencev slovenije.,2020,04,1978,SMC,M,nesovrazni
"hvala, gospod predsednik. gospe poslanke, gospodje poslanci! položaj, v katerem se nahajamo in je obeležen z virusno pandemijo, v resnici ni tako zelo poseben. od pandemije aidsa preko ptičje gripe, ebole, sarsa vemo, da svetovno tržišče proizvaja v kombinaciji s slabimi zdravstvenimi sistemi na ogromnih površinah in s trendom nespoštovanja potreb nujnega cepljenja neizogibno hude in smrtonosne epidemije. današnja epidemija najbolj prizadeva precej udoben del sveta, ki se ga označuje z atributom zahodni in v glavnem proizvaja sumljiva jadikovanja in odvratne budalosti na družbenih omrežjih. očitno pa je, da bosta potrebna izvajanje zaščitnih ukrepov in predvsem čas, da bo virusu preprečeno širjenje na nove gostitelje. zapletenost epidemije se kaže v tem, da je vselej področje izraženosti med naravnimi in družbenimi opredelitvami. med družbenimi opredelitvami ni mogoče zaobiti ekonomske podstati, katere temelj so gospodarske družbe. zakon o interventnem ukrepu zagotovitve dodatne likvidnosti gospodarstvu za omilitev posledic epidemije bo s svojim najpomembnejšim ukrepom omogočil možnost zagotavljanja trdnejše likvidnosti podjetjem s poroštvom države. pred dobrimi desetimi leti so bila slovenska podjetja soočena s finančno krizo in z velikimi likvidnostnimi težavami, toda osnovno izhodišče, potreba po dodatnih kreditih za zagotavljanje likvidnosti, je bilo drugačno. višina posojil nefinančnih družb je ob koncu leta znašala milijard in milijonov evrov, ob koncu leta pa znaša milijard in milijonov evrov. nefinančne gospodarske družbe vstopajo v sedanjo krizo z bistveno manj obveznostmi iz naslova posojil. jamstva države za financiranje podjetij so bila v času finančne krize na podlagi zakona o jamstveni shemi omogočena od . maja do konca decembra , in sicer v višini , milijarde evrov ali , takratnega bruto domačega proizvoda. sedanja predlagana višina poroštev države obsega milijardi evrov ali , bruto domačega proizvoda za obdobje od . maja do konca letošnjega leta. prevedeno v jezik poslovne pragmatike to pomeni, da je primerjalno gledano za osem mesecev tega leta določen višji obseg poroštev podjetjem ne glede na to, da so podjetja v boljšem stanju glede zadolženosti, kot so bila v letu . ali je to dovolj, se bo pokazalo v praksi, pri čemer obstaja tudi potencial dodatnega državnega povečevanja vrednosti poroštev, če se bodo za to pokazale potrebe. v poslanski skupini desus ocenjujemo, da bo pričakovana posledica predlaganega ukrepa izboljšanje likvidnostnega položaja podjetij. državno poroštvo predstavlja prvovrstno zavarovanje, zato je utemeljeno predpostaviti, da bodo podjetja lažje pridobila kredite, ker bodo z vidika njihovega odobravanja manj tvegana. slovenske nedavne izkušnje kažejo, da pri kreditnih poslih nikakor ni odgovornost samo na strani tistega, ki jemlje kredit, marveč vsaj v enaki meri tudi pri tistem, ki kredit odobrava. hitrost kot ključni element učinkovite podpore je zato lahko tudi povzročitelj tveganja neizpolnjevanja obveznosti. banke, ki bodo želele pridobiti državno poroštvo za dane kredite, bodo morale del tveganj nositi tudi same. druge pomembnejše spremembe se nanašajo na zakon o izvrševanju proračuna za leti in . pri tem v poslanski skupini desus izpostavljamo predvsem dvig povprečnine za občine kot temeljnega vira za financiranje lokalne samouprave s , evra na , . poračun med sedanjo izplačano povprečnino in novo višino bo opravljen v zadnjem tednu meseca maja, povišanje povprečnine bo občinam prineslo dodatnih milijonov evrov. vemo, da je to še vedno v neskladju z zahtevami pri izvrševanju zakonsko določenih nalog. upoštevati pa je treba, da je bila pred petimi meseci, ko je bila določena povprečnina , , v državi konjunktura z napovedano od , do odstotno gospodarsko rastjo, danes pa je recesija z napovedanim padcem gospodarske aktivnosti za od do . poslanska skupina desus bo predlog zakona o interventnem ukrepu zagotovitve dodatne likvidnosti gospodarstvu za omejitev posledic epidemije soglasno podprla. hvala.",2020,04,1960,DeSUS,M,nesovrazni
"hvala lepa. končali smo s predstavitvijo stališč poslanskih skupin. prehajamo na razpravo o členih in vloženih amandmajih. v razpravo dajem . člen ter amandma poslanske skupine levica, amandma poslanske skupine lmš in amandma poslanske skupine sd. želi kdo razpravljati? ugotavljam, da da. sprožim prijavo. prijava poteka. prosim, da se prijavite. ne dela. dajmo še enkrat. poteka. hvala lepa. prvi ima besedo gospod minister šircelj.",2020,04,1978,SMC,M,nesovrazni
"hvala lepa, predsednik. spoštovane poslanke, spoštovani poslanci, gospe in gospodje! dovolite mi, da na začetku oziroma po predstavitvi mnenj poslanskih skupin dam nekaj pojasnil v zvezi s tem zakonom. omenjeno je bilo, da ta ukrep ni zadosti, da je dejansko premalo, da ukrepi, ki se nanašajo na likvidnost gospodarstva oziroma poroštvo za kredite gospodarstvu, niso zadosti. jaz bi vas rad opozoril na to, da je ta zakon del celotnega paketa, drugega paketa, ki ga je vlada pripravila za pomoč gospodarstvu in ljudem. ker sem rekel drugega, to pomeni, da imamo tudi prvi paket, in v prvem paketu smo naredili tisto najnujnejše, da podjetja lahko odložijo davke in prispevke, da lahko odložijo akontacije. to dejansko lahko naredijo na enostaven način. poleg tega smo sprejeli še en zakon, ki dejansko tudi omogoča odlog kreditov. tako da s tega zornega kota, še enkrat, je to del teh dveh paketov. v tem drugem paketu ravno tako naslavljamo še oziroma dopolnjujemo zakon, ki bo tudi v pomoč gospodarstvu, kjer smo dejansko dosegli to, da podjetjem ni treba plačevati prispevkov. in še enkrat, tukaj je precej zakonodaje, ki ureja celovito celotno gospodarstvo in seveda tudi socialni status ljudi. prihaja tudi tretji paket, če želite. ta tretji paket bo pomenil razvoj, bo razvojni, bo razrešil tudi nekatera vprašanja v posameznih panogah in dejavnostih, tudi turizmu. tako da s tega zornega kota je to vprašanje na mestu, pojasnilo pa je, da gre za več zakonov, več paketov in tako naprej. tako da zadeve rešujemo celovito. pojavljajo se tudi vprašanja v zvezi z najemninami, v različnih poslanskih skupinah in tako naprej. mi rešujemo tukaj najemnike, kjer je najemodajalec občina, država, lokalna skupnost in tako naprej. v civilnopravna razmerja ne posegamo. sem pa že na odboru za finance povedal, da bomo zelo natančno proučili predlog. ta rešitev že velja, vem, da nekaj desetletij, v avstriji. upam, da bodo s to rešitvijo tudi pri nas zadovoljni. kot vemo, v avstriji se najemnine ne plačuje, takrat ko pride do tega, da je neka naravna nesreča, je katastrofa, je epidemija in tako naprej. ne nazadnje najemodajalci v takih trenutkih ne dobijo najemnine, država v takih trenutkih ne dobi davka od te najemnine, tako da tudi to rešitev bomo proučili v tretjem sklopu. potem imamo tudi vprašanja glede samega pogojevanja in pogojev, so kriteriji prestrogi in tako naprej. jaz bi tukaj rad rekel glede poroštva, mi govorimo o poroštvu tukaj, poroštvu države za kredite, ki jih banke dajejo podjetjem. ne moremo pa govoriti o tem, na kakšen način, kako, s kakšnimi obrestnimi merami dajejo banke kredite, se pravi o poslovni politiki bank. država ne more posegati v vsa področja, kjer bi tukaj radi. potem bi država postala banka. to ne gre. v evropskem finančnem sistemu to ne gre. tudi glede regulacije. mi imamo tukaj za mala in srednja podjetja regulacije ali pa poslovne politike z vidika poroštva pravzaprav ni nekaj posebnega. vlada iz proračuna daje odstotno poroštvo za mala in srednja podjetja, in šele če bo evropska centralna banka, če bo banka slovenije dala soglasje k obveznicam, potem samo pri velikih podjetjih pridejo te obveznice v poštev. samo pri velikih podjetjih. tukaj ne želimo narediti nobene slabe banke. tako da s tega zornega kota seveda mi tudi pričakujemo, da ne bo prišlo do unovčitev toliko poroštev. tudi zaradi tega, ker so krediti dejansko namenjeni tistim podjetjem, ki jih je prizadela epidemija, ki se morajo postaviti na noge, ni pa poroštvo za, če želite, vse stare zgrešene investicije, ki so se zgodile v prejšnjih mesecih ali ki so se zgodile v prejšnjih letih, se pravi pred samo epidemijo. o tem se nismo nikoli pogovarjali. poroštvo pomeni potencialni denar davkoplačevalcev. če povemo tukaj in govorimo, tudi jaz govorim, denar bo iz proračuna, to pomeni, denar bo od davkoplačevalcev. lahko seveda rečete, denar bo tudi izposojen. ja, ampak tudi ta izposojeni denar bo moral biti plačan od davkoplačevalcev. tukaj gre za dejansko pomoč. tukaj gre za pomoč in enostavno drugega denarja v evropi, v sloveniji ni. gre za to, da se denar od davkov daje tistim, ki ga v tem trenutku bolj rabijo zaradi krize. jaz tudi mislim, da tukaj danes v gospodarstvu ne gre za domino efekt. daleč od tega, da bi šlo za domino efekt. vsak dan dobim informacijo, da so v nekaterih podjetjih začeli delati, da so odprli proizvodnjo, zagnali proizvodnjo. je pa res, da nekateri sektorji, tukaj govorim o gostinstvu in turizmu, tisti sektorji, ki dejansko ne morejo delati, ker zaradi uredb vlade oziroma lokalnih skupnosti, občin in tako naprej ne morejo delati. ti so vsekakor bolj prizadeti. ti so zaradi tega tudi v drugem zakonu bolj naslovljeni in dobivajo neko nadomestilo za to. tako da s tega zornega kota bi rad poudaril to, da gledamo tudi na te in gledali bomo tudi na tiste, ki so najbolj prizadeti. morda še to. v tem zakonu imate določbe, ki se nanašajo na posebno evidentiranje odhodkov, stroškov, kakor želite, povezanih z epidemijo, povezanih s covidom . v tem zakonu je tukaj, da se bo to posebej evidentiralo, ali pa če želite drugače, posebej pobarvalo v proračunu, da se bo vedelo, kaj je, ali pa če želite, posebej dalo na posebno proračunsko postavko, kjer se bo to naredilo. državni zbor ima v vsakem trenutku možnost, ne samo pravico, bom rekel za karkoli, da v vsakem trenutku lahko to zahteva. mislim, da smo v nekem drugem zakonu že sprejeli določilo, da bo glede tega denarja vlada vsak mesec posredovala podatke o tem, kako koristi davkoplačevalski denar za odhodke, ki so povezani z epidemijo. s tega zornega kota bom z veseljem kadarkoli posredoval te podatke, že danes se pa posebej evidentirajo v tej povezavi. hvala lepa.",2020,04,1959,,M,nesovrazni
"hvala lepa. besedo ima andreja zabret, pripravi naj se miha kordiš. izvolite.",2020,04,1953,DeSUS,M,nesovrazni
"hvala za besedo, podpredsednik. cilj zakona, ki ga danes obravnavamo, je predvsem lažje pridobivanje potrebnih likvidnostnih bančnih posojil za ohranitev poslovanja in s tem tudi delovnih mest ter na ta način preprečiti hujšo gospodarsko škodo. vse od sprejetja prvega koronazakona je vlada, in predvsem minister za gospodarstvo gospod počivalšek obljubljal, da bo drugi koronazakon namenjen zagonu gospodarstva in zagotavljanju likvidnosti podjetjem. z velikim veseljem smo vsi pričakovali ta predlog zakona, predvsem pa gospodarstvo. vendar prišel je, moram reči, hladen tuš in zakon je na žalost eno veliko razočaranje, saj po eni strani zelo dobro ščiti bančni sistem, ker bodo banke, ko bodo dajale posojila po tem zakonu, nosile zelo majhen riziko pri zagotavljanju likvidnosti gospodarstva. na drugi strani pa zakon ne prinaša ničesar za podjetja, kjer glavni problem ne bo likvidnost, ampak spremenjeni poslovni pogoji z velikim padcem povpraševanja po krizi oziroma končanju ukrepov epidemije. teh spremenjenih pogojev podjetja ne bodo mogla obvladovati le z likvidnostnimi krediti, ampak predvsem s spremenjeno razvojno strategijo, ki bo temeljila na novih trgih, produktih in tehnologijah, ter seveda z dodatnimi vlaganji. nove strategije ali poslovni modeli bodo potrebovali dolgoročno in boljšo podporo države z različnimi ukrepi in tudi finančno podporo. sprašujem, kakšne ukrepe bo vlada pripravila za taka podjetja oziroma celotno gospodarstvo, da bodo omogočali čimprejšnji zagon gospodarstva. od tega je odvisno, kam bo šla slovenija. s tem je tudi povezano, da vlada čim prej začne sproščati dejavnosti, v katerih lahko zagotovimo varnost delovanja, in s tem preprečimo še nadaljnje stagniranje gospodarstva, stečaje podjetij, brezposelnost in podobno. današnji predlog zakona je pripravljen pozno, vsaj en mesec za drugimi državami, in bo stopil v veljavo šele v začetku meseca maja, se pravi vsaj en mesec in pol po zaprtju velikega dela gospodarstva. kot sem že omenila, je velika verjetnost, da zakon ne bo dosegel svojega namena. velika in dobra podjetja ne potrebujejo takih kreditov, saj imajo dobre bonitete in lahko kadarkoli refinancirajo svoje kredite oziroma dobijo likvidnostne kredite. hkrati pa jim ta poroštva le povečujejo stroške kredita in morda bi jim celo banke dale slabšo boniteto, glede na to, da bodo zaprosile za državno pomoč. zaradi zahtevnih pogojev najboljših bonitet in podobno pa ta shema ne bo dosegljiva za podjetja, samostojne podjetnike, ki bi poroštva res potrebovali. da je situacija resna, kažejo tudi številke. namreč, v zadnjem mesecu se je povečalo število nezaposlenih za tisoč . samo v teh dneh lahko gledamo tragično zgodbo glede odpuščanja delavcev v gorenju, več kot tisoč ljudi naj bi odpustili. v času od sprejetja interventnega zakona je vlogo za državne subvencije dalo tisoč delodajalcev, kar pomeni za tisoč zaposlenih in to pomeni dobro tretjino aktivno zaposlenih ljudi v sloveniji. tudi vloge za moratorij za odplačevanje kreditov je po podatkih banke slovenije dalo tisoč pravnih oseb in samostojnih podjetnikov ter tisoč fizičnih oseb. vse to kaže, da je gospodarstvo trenutno v likvidnostnem krču in težkih oziroma resnih težavah. že na odboru za finance smo opozarjali, da bo, če sprejmemo zakon tak, kot je, v praksi veliko težav. težava bo pri višini odobritve največjih dovoljenih zneskov za likvidnostna posojila, ki bodo premajhni za večje projekte, pri manjših podjetjih pa bo težava nizko likvidnostno posojilo, ki bo manjše od povprečnih mesečnih prihodkov, in bodo tako težko premostila likvidnostne težave. v ta namen smo tudi v lmš podali amandma. spomnim se besed predsednika vlade, ko je rekel, da bo denarja za vse dovolj. to očitno ni tako in ga je in bo dovolj le za nekatere. kar nas je posebej zmotilo v noveli, je . člen, ki govori, da banka lahko pred nastopom dogodka neplačila kredita sid banki ponudi v odkup svojo terjatev do kreditojemalcev v višini neplačanega nominalnega zneska glavnice. v ta namen smo v lmš tudi vložili amandma, ki doda besedilo, da se more kreditojemalec s ponudbo za odkup njegove terjatve strinjati. amandma je bil na odboru gladko zavrnjen. upam, da ga koalicija podpre danes. sprašujem se, in o tem sem spraševala tudi ministra za finance, zakaj bi banka prodajala terjatve pred nastopom neplačila in zakaj bi sid banka to sprejela. odgovor je bil, da zaradi zagotavljanja likvidnosti bank, vendar za koga je ta zakon narejen, za zaščito bank ali za gospodarstvo? banke nimajo težav z likvidnostjo in imajo dovolj denarja. še pred kratkim so se spraševale, kam naj plasirajo svoj denar, in so celo želele zaračunati obresti na depozite. zdaj imajo priložnost, da ta sredstva plasirajo, in upam, da bodo banke sodelovale pri ohranitvi delovnih mest in zagonu gospodarstva. resnično ne vem, zakaj je potrebno dodatno obsežno prevzemanje kreditnega rizika komercialnih bank s strani države in povrh vsega od teh bank ni nobena slovenska, razen nlb v . vse to me spominja in upam, da se motim, kot sem že omenila tudi na odboru za finance na preteklo bančno sanacijo, ko smo državljani brez lastne volje vložili v banke milijard, in da ne omenim še razlaščencev podrejenih obveznic. glede na to, da v lmš nismo edini, ki smo na to pomislili, in da smo tudi od ministra za finance na odboru slišali, da je glede tega dobil pomisleke tudi od bančnikov, se pravi, da to ni tako nedolžno. in kjer je dim, je tudi ogenj. ne bi želeli, da se ponovi zgodovina in da bi vsled tega lahko sid banka postala slaba banka ali pristanišče za slabe terjatve. rečeno je bilo, da bo zakon enostaven ter da bodo podjetja hitro in enostavno prišla do kreditov, vendar so podjetniki zaskrbljeni nad kompleksnostjo zakona in opozarjajo, da bodo postopki odobravanja vse prej kot enostavni. celotni zakon ima na žalost še vedno pomanjkljivosti in ključna za gospodarstvo je hitrost implementacije ukrepov v praksi in administrativna poenostavitev pri zaprošanju kreditov. že na odboru smo pripravili nekaj amandmajev, s katerimi bi lahko izboljšali zakon. in res smo se potrudili in pripravili po našem mnenju dobre predloge, vendar koalicija je očitno sama sebi zadosti in ponovno ni sprejela niti enega amandmaja opozicije. upam, da danes koalicija morda podpre kakšen amandma opozicije. hvala.",2020,04,1969,LMŠ,F,nesovrazni
"hvala lepa. gospod minister, imate besedo.",2020,04,1953,DeSUS,M,nesovrazni
"hvala lepa. jaz bom gospe zabret še enkrat odgovoril, ker želim podati celovito informacijo glede tega. jaz ti res odgovarjam dejansko na vsa vprašanja, vsaj mislim, da na vsa vprašanja, potem pa seveda, če potegnemo samo en delček mojega odgovora ali pa samo nekaj besed, se to lahko postavi v drugi kontekst ali pa ni v celoti obrazloženo in potem lahko pride do tega, da se ne razume mojih besed tako, kot so bile dejansko izrečene. prvo, kar je, zavračam tezo, da bo na podlagi tega zakona ali kateregakoli drugega zakona denarja samo za nekatere, kar je bilo dejansko izraženo. dejstvo pa je nekaj da tako imenovanega helikopterskega denarja iz evropske unije, kar je bilo na začetku mišljeno, ne bo. z drugimi besedami, evropski proračun ali inštitucije ne bodo direktno, neposredno financirale proračunov od članic. to je bilo rečeno. tukaj se seveda pogovarjamo o, bom rekel, zelo zelo, če želite, po mojem mnenju strokovnih zadevah, zaradi tega mislim, da ta teza, da bo le za nekatere in tako naprej, glejte, ni pravilna. tukaj gre potem za to, kdo dejansko prevzema riziko. zdaj pravite, da mi tukaj skrbimo samo za banke in tako naprej. za del teh kreditov bo seveda slovenija oziroma proračun prevzel jamstvo, za te kredite. če tega ne bi naredil, bi verjetno poslušali, da vse države to naredijo, samo slovenija ne. o tisti določbi, o kateri je bilo zdaj še enkrat govora, zakaj bo potem dejansko prišlo do prenosa obveznice na sid banko in ja, zato, da se bo povečalo likvidnost, ampak, spoštovana gospa poslanka zabret, to bo čez nekaj let. krediti se bodo dali za čez nekaj let. in to bo takrat, ko bo evropska centralna banka oziroma ko bo banka slovenije dala soglasje k uredbi. in to vedno isto govorim. jaz se opravičujem nekaterim, ker moram pač isto povedati, ampak zaradi tega, ker se iztrgajo iz konteksta moje besede in se jih potem na takšen način tukaj predstavlja, moram to še enkrat povedati. mi moramo skrbeti tudi za stabilnost finančnega sistema čez pet let, ali pa čez tri leta. in danes je likvidnost v redu. ta zakon daje kredite za največ pet let, in zaradi tega je treba gledati tudi na prihodnost, ne moremo gledati samo na sedanjost, kaj se bo danes zgodilo. enostavnost poslovne politike je največ odvisna od enostavnosti poslovne politike bank. in tukaj so banke pod nadzorom banke slovenije. tako da jaz se ponavljam, za tiste, ki mi že četrtič ali petič poslušate, je isto, ampak jaz pač glede teh zadev moram biti natančen, ko se te moje izjave interpretirajo. zato še enkrat, opravičujem se tistim, ki ste me poslušali eno in isto že četrtič.",2020,04,1959,,M,nesovrazni
"hvala lepa. besedo ima miha kordiš, pripravi naj se luka mesec. izvolite.",2020,04,1953,DeSUS,M,nesovrazni
"hvala za besedo, predsedujoči. milijard evrov toliko približno so bili do sedaj težki ukrepi, med njimi tudi tisti, s katerimi se na današnji seji ukvarjamo, ki jih je vlada mobilizirala za pomoč ljudem in gospodarstvu, kot jih sama naslavlja. za potrebe teh ukrepov se je tudi zadolžila. ampak konsistentno v tem mesecu in pol ista vlada kaže, kakšne so njene prioritete pri razdeljevanju teh milijard evrov. najprej je finančni kapital, banke, če želite. na drugem mestu je velik biznis. na tretjem mestu so provizije za prijatelje vemo, kaj se dogaja z nabavo zaščitne opreme na zavodu za blagovne rezerve. in potem, na četrtem mestu, če sploh, pridejo na vrsto vsi drugi, se pravi ljudje. tudi z zakonom pri tej točki, ki naj bi služil zagotavljanju likvidnosti, ni nič drugače. gre za primer prve vladne prioritete, torej podpiranja finančnega kapitala. za začetek. ti ukrepi postavljajo zelo neživljenjsko sito, po katerem se bo denar pretočil do podjetij. to sito bi bilo potrebno popraviti. brez tega imamo opravka z zakonom za pomoč in podporo bankam, ki so itak že zelo dobro kapitalizirane. druga stvar, ki bi jo bilo potrebno spremeniti in kar v levici predlagamo, je, da za podjetja, ki prejemajo pomoč, prepovemo odpuščanje. navsezadnje, za koga ali za kaj rešujemo gospodarstvo? ali so to delovna mesta ali so to ljudje ali so to dobički lastnikov? in navsezadnje, kakšno je tisto gospodarstvo, ki ga financiramo zato, da podpira dobičke lastnikov, ne pa za izboljšanje življenja ljudi, vključno z zagotavljanjem delovnih mest, kakovostnih delovnih mest in razvojnega preboja. in navsezadnje, tretja sprememba, ki jo socialisti zahtevamo, je, da mora biti vsa pomoč bankam povratna. ker v tem hipu lahko v bankah odpirajo šampanjce. s to vlado in njenim menedžmentom epidemije koronavirusa je za banke božič prišel nekaj mesecev bolj zgodaj. ves denar, ki ga država bankam nameni posredno ali neposredno, mora biti povrnjen. navsezadnje gre za javni denar, gre za javne finance, gre za denar vseh državljank in državljanov. oziroma če ne, se mora pomoč ustrezno prevesti v lastniške deleže. ali če želite, banke je skozi to pomoč potrebno nacionalizirati. tako kot bi to storila vsaka druga pametna država, ki na prvo mesto ne postavlja dobičkov finančnega kapitala in finančnega sektorja, ampak razvoj domačega gospodarstva in finančnega sistema, ki servisira potrebe ljudi, ne pa dobičkov lastnikov. hvala.",2020,04,1989,Levica,M,nesovrazni
"hvala lepa. besedo ima luka mesec, pripravi naj se robert polnar. izvolite.",2020,04,1953,DeSUS,M,nesovrazni
"hvala še enkrat. kot sem prej povedal, mi namen tega zakona, kot ga predstavlja vlada, se pravi zakon za pomoč podjetjem, da bodo ohranjala delovna mesta, podpiramo. poudarjam pa, da je v prvi vrsti ta zakon namenjen bankam. namreč, banke so tiste, ki bodo deležne državnih poroštev, banke so tiste, ki bodo deležne razbremenitve tveganj v primeru podeljevanja kreditov. primer če veliko podjetje najame milijonov evrov kredita z državnim poroštvom, za milijonov evrov prevzame tveganje država, za milijone pa banka, proti . se pravi, v prvi vrsti je banka tista, ki je koristnik tega zakona, šele posredno pa podjetje preko znižane obrestne mere. naj bi bila znižana, ampak problem je, da ta zakon ne postavlja zgornje meje obrestne mere, ampak v bistvu še vedno prepušča odločitev o ustrezni obrestni meri banki, podjetju pa nalaga, da za državno poroštvo plača premijo. naša prva kritika je torej, da je v prvi vrsti ta zakon zakon za banke, šele v drugi vrsti je to zakon za podjetja. zato danes, kolikor členov je še ostalo odprtih, poskušamo to pomoč pripeljati do podjetij, prvič, s tem, da se omogoči podjetjem, da koristijo zgornje omejitve, ki jih je trenutno dopustila eu, torej ne kreditov v višini letnega prometa, ampak letnega prometa, in ne kreditov v višini enokratnika lanskih stroškov dela, ampak dvokratnika lanskih stroškov dela. v nasprotnem primeru nas skrbi, da bo to podobno izzvenelo kot jamstvena shema, ki jo je prej, mislim da, omenjal tudi minister, iz leta , ki je gospodarstvu omogočila , milijarde poroštev, ampak je v veliki meri ostala neizkoriščena. sam vidim tukaj še eno podobno z letom , in to je vreme, če tako rečem, v evropski uniji ali pa razpoloženje v evropski uniji. leta je bilo podobno kot po tej krizi nekaj mesecev, ko so vsi evropski politiki, odločevalci postali keynesijanci. takrat se je dopuščalo jamstvene sheme, takrat se je spodbujalo sanacije bank, takrat jesarkozy organiziral srečanja evropske četverice največjih evropskih gospodarstev in pozival k temu, da se ustanovi nek evropski sklad, da bi evropske države krizo naslovile skupaj, s skupnimi sredstvi in da ne bi breme reševanja padlo na nacionalne države, posebej ne na majhne, kakršna je med drugimi tudi slovenija. to je bilo leta . ampak takoj za tem se je pa razpoloženje spremenilo. nemčija in tako imenovane severne države so začele pritiskati na to, da ne sme biti nobenega skupnega reševanja krize, dokler niso upoštevana maastrichtska pravila, dokler se države ne zavežejo k fiskalnemu pravilu, kakršnega je leta uvedla nemčija, in tako je vse padlo na nacionalne države. države so bile tiste, ki so morale s svojimi sredstvi, s svojim denarjem, s svojo zadolžitvijo v izjemno neugodnih pogojih reševati svoja gospodarstva. slovenski javni dolg je posledično poskočil na milijard evrov, skozi tisto krizo. glavni razlog, če gledamo od začetka krize pa do leta , je, da ni bilo skupnega evropskega reševanja krize. in tokrat mislim, da na žalost, čeprav moram reči, da sem bil tudi sam med tistimi, ki so verjeli, da se je evropska unija ali pa predvsem voditelji držav, da so se kaj v prejšnji krizi naučili izgleda, da se niso. če smo še pred enim mesecem govorili o helikopterskem denarju pa o evroobveznicah in tako naprej, imamo zdaj diktate angele merkel, ki govori, kako ne sme biti nobena pomoč nepovratna, kako morajo države vse dolgove poplačati. in verjetno bomo imeli v kratkem tudi pritiske po ponovnem uveljavljanju fiskalnih pravil in tako bo spet vse padlo na države. zato ponavljamo drugo stvar, in to je tudi amandma. država mora imeti to v uvidu. kot je miha kordiš prej povedal, mi trenutno razdeljujemo milijarde in milijarde javnega denarja, treba je pa imeti v uvidu, da bo zaradi razpoloženja v evropski uniji verjetno treba ta denar vračati. torej, prva stvar, ki jo je treba imeti pri tem zakonu nekako v obziru, je, da ta poroštvena shema ne sme pomeniti nove socializacije izgub, se pravi nekega novega prenašanja slabih kreditov na sid kot novo slabo banko. mi predlagamo, da se poroštvena shema organizira tako, da v primeru zapada, neplačila kredita država v zameno dobi ustrezen delež v banki, ki je to shemo koristila. to je naš amandma k . členu. tudi druge države, če pogledate nemčijo, kapitalsko vstopajo v svoja gospodarstva. ravno prej sem prebral novico, da se je nemčija med drugim odločila vstopiti v lufthanso. skratka, v strateške dele gospodarstva na čelu s finančnim sektorjem bodo države vstopale in mislim, da ni nič bogokletnega, če to pričakujemo tudi od slovenske vlade. ta virus je, kot je prej robert polnar na začetku svoje razprave namignil, v prvi vrsti virus globalizacije, v dveh smislih. prvič. zaradi zelo globaliziranega gospodarstva se je virus v tako kratkem času razširil po vsem svetu. in drugič, kar je pomembneje. ko se je virus razširil po vsem svetu in so države prešle na karantene, se pravi na pilotiranje, ugašanje gospodarstev, so se čez noč potrgale globalne verige vrednosti, čez noč smo prišli tako daleč, da države, razvite države, kot so nemčija, slovenija, italija in tako naprej, niso zmogle proizvesti tako osnovne stvari, kot so maske za obraz. se pravi, kos blaga z elastiko je postal produkt, za katerega so se dobesedno na svetovnih trgih države med sabo pretepale. joc pečečnik je stopil pred slovenske novinarje in rekel mi smo maske dobesedno ukradli. na poljskem ste imeli primer, maske namenjene v lombardijo, takrat ko je bila tam kriza, poljska država jih je zaplenila in razdelila v svoj sistem. v tako stanje smo prišli čez noč in mislim, da se je treba pripraviti na to, da bo gospodarstvo po tej krizi drugačno, da je globalizacija verjetno nek svoj vrh dosegla in da bo v prihodnosti bistveno pomembnejšo vlogo odigrala država. zato poudarjam, država bi morala začeti razmišljati srednjeročno, kako vzpostaviti samopreskrbo z nujnim medicinskim materialom, kako vzpostaviti samopreskrbo s prehrano. jaz res ne bi rad videl filma, v katerem bi se države na tak način, kot so se zdaj med sabo teple za maske, pretepale za, ne vem, hrano ali pa kakšne druge vire. mislim, da ni nepomembno, da ponovno poudarim finančno suverenost. evropa nam očitno zopet obrača hrbet in slovenska država bi morala razmišljati o tem, kako okrepiti svojo suverenost tudi na tem področju. toliko mogoče za nekoliko širši komentar tega zakona in ukrepov naprej. se pa seveda veselim odziva ministra.",2020,04,1987,Levica,M,sovrazni
"hvala lepa. besedo ima robert polnar, pripravi naj se marko bandelli. izvolite.",2020,04,1953,DeSUS,M,nesovrazni
