text,leto,mesec,rojstvo,stranka,spol,sent
"v bistvu moram imeti zahtevo za dopolnitev odgovora, ker mi je gospa ministrica odgovarjala na tisti del vprašanja, ali nam evropska komisija potrdi, da je sistem ustrezen, kar zadeva njih, tako imenovano claimanje, če uporabim to besedo, ki jo razumemo tisti, ki smo se s tem ukvarjali in se ukvarjamo. veste, na drugi strani imamo pa banalno praktičen vidik, da nekdo pol dneva nekaj vnaša, pa se mu sistem sesuje. in jaz sem bolj spraševal o tem drugem vidiku. takrat smo imeli . decembra, pa petek je bil, sejo, gospod krpan je preveril pa je dobil sms od svoje partnerice na projektu, da se je zopet sistem sesul. pa se ni sesul zaradi tega, ker je bil petek ., ampak ker je dejansko sistem tako zelo nestabilen. to, da imamo v bistvu, ja, kot ste pravilno rekli, dva sistema plus en modul, da je ta zadeva, če uporabim profesorski jezik, perpleksna, ni izgovor, da bi ta zadeva ne bila na čisto vsakdanji, operativni ravni delujoča, kar trenutno še ni. in če sem prav razumel vaš odgovor, bo to, če bo, bolj ustrezno delujoče na začetku naslednjega leta. upam, da se glede tega motim. ker pa ni ravno dobra popotnica za vse ljudi, ki delajo na tem in ki se dejansko na dnevni osnovi bodejo s temi zadevami. ne bom zahteval javne razprave o tem, ker se mi zdi, da smo se v zadnjem mesecu že preveč pogovarjali, mogoče ne preveč, dovolj pogovarjali o tem. ampak dejansko bi si želel odgovor s strani teh številnih ljudi, tudi mojih strokovnih znancev, ki na teh projektih delajo, kdaj se bodo lahko v miru ukvarjali z vsebinami, netrepetajoč, da se jim bo vsak drugi, tretji dan sesul sistem. hvala za odgovor.",2020,01,1969,Levica,M,neutral
"hvala, predsedujoči. bom kratek. nisem bil v tej dvorani, poslušal sem iz pisarne. dva stavka komentarja. prvo, kar predlagam, če že koga komentiramo, dajmo se poslušati. mislim na razpravo kolega bandellija pa lestvic. prvo, kar je, on je iz gospodarstva in jaz bi pričakoval, da ve, kaj je progresivna lestvica. nekomu njegovega kova da je jasno, kar počne, da mu je to jasno, da mu ni treba posebej razlagati. drugo. ni dobro poslušal. nisem govoril o nobenih ugodnostih za bone za nakup bencina na petrolu. mi smo govorili o zdravstvenem zavarovanju, ki ga ena kopica ljudi v tej državi izredno težko plačuje. tisoč državljank in državljanov v tej državi ga nima, ker si ga ne more privoščiti. neka solidarnost, da tisti, ki ima več, plača malenkost več kot tisti, ki nima kaj je s tem narobe? hvala lepa.",2020,01,1962,SD,M,neutral
"hvala lepa za besedo, gospod podpredsednik. lep pozdrav vsem. spoštovana gospa ministrica, s spremljanjem statističnih poročil zavoda za pokojninsko in invalidsko zavarovanje slovenije lahko ugotovimo, da se razmerje med povprečno starostno pokojnino in neto plačo zmanjšuje. delež povprečnih starostnih pokojnin v odstotkih povprečne plače v primeroma navedenih letih je znašal leta , , leta , , leta , in leta . razmerje se je zmanjševalo zaradi odmernega odstotka, zajema različnega števila let, ki se upoštevajo pri izračunu pokojnin in neusklajevanja pokojnin. s sprejetjem novele zakona o pokojninskem in invalidskem zavarovanju, ki je stopil v veljavo s . . leta , se odmerni odstotek za moške v naslednjih petih letih postopno dviguje na , , za ženske pa se ne znižuje. seveda to velja za vse tiste, ki so se ali pa se bodo upokojevali po . . . gotovo soglašate z mano, da imajo upokojenci, ki so se upokojevali do . . , zaradi nižjega odmernega odstotka nižje pokojnine kot tisti, ki se upokojujejo zdaj. zanima me za koliko odstotkov so pokojnine nižje zaradi odmernega odstotka? koliko je takih upokojencev, ki so zaradi tega bili prikrajšani? kateri so ukrepi, ki jih boste pripravili za odpravo anomalij, ki jih je nižji odmerni odstotek povzročil vsem upokojencem, ki so se upokojili do . . ? kakšna je časovnica teh ukrepov? hvala za odgovor.",2020,01,1953,DeSUS,M,neutral
"hvala, gospa ministrica. gospod poslanec, beseda je vaša. izvolite.",2020,01,1967,SD,M,neutral
"hvala, gospod predsednik vlade, za vaš odgovor. gospa poslanka, imate možnost za postopkovni predlog. izvolite, gospa iva dimic.",2020,01,1967,SD,M,neutral
"najlepša hvala, spoštovani poslanec, tudi za to vprašanje. jaz mislim, da je vprašanje resnično izjemno aktualno in predvsem zaskrbljujoči podatki na terenu govorijo tudi o tem, kako hitro in odločno je k reševanju tega vprašanja treba pristopiti. problematika, ki je izpostavljena, se nanaša na tiste kmete, ki so v preteklosti bili zavarovani za ožji obseg pravic, ki ga je zakonodaja dopuščala. posledice teh odločitev zavarovanja za ožji obseg se kažejo v izjemno nizkih prejemkih, ki jih danes iz teh pravic prejemajo upokojeni kmetje. izjemno zaskrbljujoč je podatek, da ta prejemek znaša evrov mesečno in te pokojnine so nekako primerne temu, kar trenutno zakonski okviri dovoljujejo, in to najnižje pokojninske osnove, o čemer seveda govori znesek, ki sem ga omenila.",2020,01,"-
",,F,neutral
"kljub temu bi, čeprav ste rekli, da ste zadevo dobili tudi na mizo, predstavila še nekaj argumentov, in sicer dodatna obrazložitev glede tahografov na primeru ravno teh gasilskih društev. vsi vemo, da je osnovni namen tahografov v bistvu nadzirati in omejevati čas vožnje voznikov in spremljati njihove obvezne počitke. vsa ta društva res opravljajo kratke prevoze znotraj občin in regij, opozarjajo pa na to, da v bistvu ti kombiji tahografov nimajo vgrajenih, in gasilska društva opozarjajo, da imajo tisoč gasilskih društev in tisoč takih vozil. ali bodo zdaj kar s temi vozili prevažali tudi gasilsko mladino? ali bodo morali v teh tisoč vozil vgraditi potem tahografe? ključen, mislim da je ravno problem predvsem v tahografih, za vse ostalo se tudi sami strinjajo, da vsi ostali strogi pogoji naj ostanejo, ampak problem je s temi tahografi, ker je treba tisoč tahografov vstaviti. če imaš vstavljene tahografe, rabi voznik potem tudi kartico, da lahko vozi. na podlagi kartice lahko dobi, če ima kodo oziroma opravljeno temeljno poklicno kvalifikacijo. te prevoze običajno opravljajo trenerji ali pa gasilci, častniki, ki usposabljajo to mladino. oni trdijo, da pri njih čas omejevanja vožnje ni potreben, ker gre tu za res kratke občinske, regijske prevoze. nikjer ne gre za neke dolge prevoze. in kot rečeno, pravijo tudi na primer na obmejnih območjih, da ko se pripelje mladina iz sosednjih držav, bi vozila morala imeti vgrajen tahograf, ampak ga nimajo, ker druge države in tudi evropska unija tega ne zahtevajo. seveda pa se gasilci, druga športna društva in tudi mi sami zavedamo, da se ne sme zmanjševati standarda varnosti prevozov, ampak ne vem, kaj bi s samim tahografom potem lahko spremenili. je pa še druga dilema izklop mikrofona",2020,01,1977,SMC,F,neutral
hvala lepa. stališče poslanske skupine italijanske in madžarske narodne skupnosti bo predstavil ferenc horv th. izvolite.,2020,01,1956,SDS,M,neutral
"hvala lepa. imate besedo za postopkovni predlog, izvolite.",2020,01,1956,SDS,M,neutral
"spoštovani predsednik vlade, pričakovala bi, da se vas bodo razmere na tej kliniki, ki sem jo omenila že en mesec nazaj, ko ste imeli še vsa polna pooblastila in ste bili še zelo delujoč predsednik vlade, dotaknile, da si boste šli nenapovedano ogledat te nečloveške razmere in boste prisluhnili bolnikom in zdravnikom, ki zdravijo v takšnih težkih pogojih. zakaj rečem nenapovedano? zato ker če se napoveste, potem teh bolnikov tam ne bo, ker bodo počakali na ipp ali pa kje drugje. treba je iti nenapovedano, pa boste videli, v kakšnih razmerah so. razmere so boleče, veste, tudi za zdravnike, ki tam v takšnih okolju zdravijo, in za zdravstveno osebje. zagotavljam vam, da bi zasebno kliniko v takšnem stanju že zdavnaj zaprli. in veste kaj še? nova slovenija bo vsak mesec opozarjala na težke prostorske razmere na gastroenterološki kliniki, ker že en mesec dobivamo informacije iz drugih klinik, kjer razmere niso dosti boljše. lahko omenim tukaj hematološko kliniko. spoštovani predsednik vlade, niste se zavedali moči in odgovornosti, ki vam je bila zaupana. v letu in pol vladanja se niste zavzeli za bolnike in odpravo čakalnih vrst. imeli ste priložnost, da bi ad hoc sklicali interventno skupino za takojšnjo odpravo najbolj perečih stisk, kot je ta recimo na gastrokliniki, in od odgovornih zahtevali predloge rešitev v nekaj dneh. v nekaj dneh. in še nekaj. vaša veličina bi se s tem pokazala, ko bi s svojimi konkretnimi dejanji poskrbeli za naše bolnike. v novi sloveniji smo vedno tukaj poudarjali in še vedno smo pripravljeni ponuditi roko in rešitve. in še nekaj, predsednik vlade, dobre rešitve nimajo politične barve.",2020,01,1972,NSi,F,neutral
"hvala lepa, gospa podpredsednica. spoštovani minister, spoštovane kolegice in kolegi! slovenija je suverena država. njena nacionalna suverenost je zapisana že v preambuli ustave, nato pa še v njenem normativnem delu. beseda suverenost sicer izhaja iz latinske besede suveralus, ki v direktnem prevodu pomeni najvišji. ena izmed najstarejših rab tega pojma pa se nanaša ravno na državno oblast. suverenost torej predstavlja ključno, največjo, najvišjo, najmočnejšo lastnost državne oblasti. ne samo na zunaj, takrat ko govorimo o mednarodnem odnosu do skupnosti, pač pa tudi v odnosu na znotraj, ko država monopolno razpolaga tudi z obliko fizične prisile. varnost je dandanes dobrina, ki v družbi pomeni veliko, če ne največ. veliko je tudi pojavnih oblik družbene varnosti in je ena izmed najpomembnejših kot državna varnost kot celota. navsezadnje se posameznik v družbi lahko počuti varnega le in izključno takrat, kadar živi v državi, ki je varna. obe definiciji varnosti, tako za posameznika kot za državo, sta med seboj tako močno povezani, da nikakor ne moremo govoriti ne o eni ne o drugi, ne da bi se pri tem neposredno zadevali ena na drugo. ni naključje, da v naši državi praznujemo dan suverenosti kot državni praznik ravno na dan, ko je slovenijo zapustil še zadnji vojak, ki je v sloveniji izvajal agresijo nad ljudmi in premoženjem. kot že rečeno, se suverenost neke države med drugim kaže predvsem v njenem obrambnem in varnostnem sistemu, ki mora biti v modernih oblikah demokratičnih držav v popolni in izključni pristojnosti države. zgolj in samo država, torej tudi vsakokratna oblast, je tista, ki sme in mora zagotoviti celovit in enovit nacionalnovarnostni sistem. ta mora temeljiti na treh podsistemih. prvi je obveščevalni podsistem, drugi je notranjevarnostni podsistem s policijo in tretji je obrambni podsistem z vojsko. obrambna in varnostna naloga in vloga države je, da jasno in če smo odgovorni nosilci oblasti v nobenem primeru ne smemo dopustiti kakršnegakoli nedovoljenega poseganja v operativno sestavo in delovanje nosilcev obrambnih in varnostnih funkcij naše države. v tem kontekstu si kot resna država, kot samostojna, neodvisna in suverena republika ne moremo privoščiti nikakršne tolerance do snovanja raznih samooklicanih vaških straž in vard. te s svojimi dejanji posnemajo delo policije in prevzemajo naloge, ki so izključno v pristojnosti državnih varnostnih organov. posebej bi radi poudarili, da naš državni ustroj jasno daje monopol nad uporabo sile in prisile le republiki sloveniji. za še bolj jasen in nedvoumen pravni okvir danes sprejemamo noveli dveh zakonov, ki bosta tovrstna združevanja civilnega prebivalstva nedvoumno opredelili kot nezakonita. v predlogu gre torej za dopolnitev veljavnega zakona o nadzoru državne meje in zakona o varstvu javnega reda in miru tako, da prepoveduje in sankcionira posameznika ali skupine ljudi, ki bi z nošenjem maskirnih oblačil, uniform oziroma uniformam podobnih oblačil ter z uporabo dekorativnega orožja, imitacij orožja, ki so po videzu podobne orožju, izvajale naloge, ki so izključno v pristojnosti uradnih ali vojaških oseb republike slovenije. predlagani ukrepi pa ne veljajo za posameznika ali skupine posameznikov, ki navedena oblačila in predmete nosijo, razkazujejo ali uporabljajo kot rekvizit na prireditvah, kot del programa in so organizirane v skladu z zakonom, ki urejajo javna zbiranja. kot že rečeno, kakršnekoli oblike paravojaških enot, ki s svojim ravnanjem želijo izvajati naloge, ki so izključno v pristojnosti državnih varnostnih organov, prej kot zagovarjanje varnosti in miru za državljane povzročajo destabilizacijo, z nespoštovanjem formalne zakonodaje pa se pri tem lahko pojavljajo tudi oblike ekstremizma in nasilništva. morda se ne zavedamo, kako ključno je, da varnostni organi pri svojem delu zagotavljajo varovanje in spoštovanje človekovih pravic in temeljnih svoboščin, da spoštujejo človekovo osebnost in dostojanstvo. slovenske varnostne organe sestavljajo osebe, ki odgovorno spoštujejo vse naštete. te se za izvajanje svojih nalog ustrezno izobražujejo, se strokovno usposabljajo in izpopolnjujejo ter razvijajo znanja, ki so potrebna za opravljanje tako zahtevnih uradnih nalog. varde oziroma samooklicane vaške straže seveda tega ne zagotavljajo. zaradi vsega povedanega aktivnosti omenjenih skupin nedvoumno pomenijo kršitev ustavnih in demokratičnih načel, spoštovanje človekovih pravic in dostojanstva, na katerih temelji ureditev naše republike slovenije, zato smo v poslanski skupini liste marjana šarca mnenja, da je noveli potrebno sprejeti, in ju bomo seveda tudi podprli. hvala lepa.",2020,01,1964,LMŠ,M,neutral
"hvala, gospod poslanec. mag. andrej rajh, sedaj je beseda vaša. pripravite se gospa violeta tomić. izvolite, gospod poslanec.",2020,01,1967,SD,M,neutral
"hvala za dopolnjeno vprašanje. dejstvo je, da če hočemo priti do številke milijarde evrov prihodkov od turizma, tujskega turizma, je potrebno narediti še ostale ukrepe iz strategije. eden od ključnih je izvedba privatizacije turističnih hotelskih kapacitet, ki jih je še vedno v državni lasti. ampak o tem ne bi danes. nadaljeval bi s kadrovskimi zadevami, ker so kadri ključna osnova za to, da tukaj pridemo nekam naprej. zavzemamo se za to, da bi na ministrstvu za delo, družino, socialne zadeve in enake možnosti prisluhnili potrebam turističnega gospodarstva ter omogočili čim lažje in hitrejše pridobivanje kadrov za turizem tudi s pomočjo priznavanja deficitarnosti nekaterim poklicem v gostinstvu in turizmu. predlagali smo, da se med upravičence za štipendije za deficitarne poklice že v lanskem in letošnjem šolskem letu uvrstijo tudi poklici s področja gostinstva in hotelirstva, predvsem kuhar, natakar, receptor, sobarica, oziroma izobraževalna programa gastronomske in hotelske storitve ter gastronomija in turizem. ključni ukrep strategije za izboljšanje stanja na področju kadrov turizma je oblikovanje novega modela in sheme certificiranja ustrezne kadrovske politike, ki bi spodbujala uspešno zaposlovalno politiko in uspešno upravljanje s kadri v slovenskem turizmu. med prednostnimi nalogi mojega ministrstva je tudi oblikovanje nove nacionalne sheme za spodbujanje ustreznega upravljanja s kadri v turizmu. gre za vzpostavitev tako imenovane modre sheme tretjega stebra trajnosti za slovenski turizem. z modro shemo želimo doseči izboljšanje obsega razpoložljivih in kakovostnih kadrov za turizem ter izboljšanje problematike na tem področju. prve rezultate lahko pričakujemo konec letošnjega leta, bistven prispevek pa bodo primeri dobrih praks upravljanja s kadri. hvala.",2020,01,1957,,M,neutral
"hvala, gospa ministrica. gospa poslanka, izvolite.",2020,01,1967,SD,M,neutral
"spoštovane poslanke, spoštovani poslanci, gospe in gospodje! nadaljujemo s prekinjeno . točko dnevnega reda, to je s tretjo obravnavo predloga zakona o spremembah in dopolnitvah zakona o zdravstvenem varstvu in zdravstvenem zavarovanju v okviru rednega postopka. vložen je uskladitveni amandma, ker je vlada opozorila, da je po končani tretji obravnavi potreben zaradi sprejetih amandmajev. zanima me, če želi predstavnik predlagatelja predstaviti uskladitveni amandma. ne želi. želi o uskladitvenem amandmaju besedo predstavnik vlade? ne želi. želi mogoče kdo besedo v imenu poslanskih skupin? ne. želi kdo razpravljati v lastnem imenu? ne. s tem ugotavljam, da ne bo razprave in prehajamo na odločanje o uskladitvenem amandmaju predlagatelja k ., . in . členu. glasujemo. navzočih je poslank in poslancev, za je glasovalo , proti nihče. za je glasovalo . proti nihče. ugotavljam, da je bil uskladitveni amandma sprejet. to nam omogoča, da prehajamo na odločanje o predlogu zakona v celoti. kdo želi spregovoriti v imenu poslanskih skupin? gospod luka mesec, izvolite.",2020,01,1967,SD,M,neutral
"spoštovane kolegice poslanke in kolegi poslanci, gospe in gospodje! začenjam nadaljevanje . seje državnega zbora. obveščena sem, da se današnje seje ne morejo udeležiti naslednji poslanke in poslanci jani prednik do . ure, mag. dejan židan do . ure in gospa janja sluga do . ure. vse prisotne lepo pozdravljam! prehajamo na . točko dnevnega reda ponovno odločanje o zakonu o spremembah in dopolnitvah zakona o davku na tonažo. državni svet je na . izredni seji . decembra zahteval, da državni zbor na podlagi tretje alineje prvega odstavka . člena ustave republike slovenije pred razglasitvijo ponovno odloča o zakonu o spremembah in dopolnitvah zakona o davku na tonažo. za obrazložitev zahteve dajem besedo predstavniku državnega sveta mag. marku zidanšku. prosim za malce pozornosti v dvorani. hvala.",2020,01,1986,LMŠ,F,neutral
"gospod trček, prosim za spoštovanja poslovnika!",2020,01,1956,SDS,M,neutral
"hvala za besedo in lep pozdrav! konec lanskega septembra je bila v generalni skupščini zn sprejeta deklaracija o univerzalnem zdravstvenem varstvu. univerzalno zdravstveno varstvo je tisto, ki so ga deležni vsi, ne glede na dohodek. ne glede na to, kaj predstavniki naše države govorijo na takih skupščinah o našem zdravstvenem sistemu, o njegovi solidarnosti, je dejstvo, da imamo v našem zdravstvenem sistemu najbolj nepravičen davek v državi. in ta davek se imenuje dopolnilno zdravstveno zavarovanje. ostale davke plačujemo bodisi po načelu več kot zaslužiš, več prispevaš, če govorimo o dohodnini, bodisi po načelu vsi plačujemo po enakem odstotku. ddv plačujemo vsi po enakem odstotku, prispevke plačujemo vsi po enakem odstotku, edino dopolnilno zdravstveno zavarovanje pa je tako, da ga plačamo vsi v enakem znesku. in koga to najbolj udari? najbolj udari v prvi vrsti upokojence, ki imajo najnižje dohodke med aktivno oziroma bivšo aktivno populacijo, in če si zamislite upokojenca s evri pokojnine, on za dopolnilno zdravstveno zavarovanje odmeri svojega dohodka, sicer ne more k zdravniku brez doplačil. prejšnji teden smo zato na tarči lahko poslušali zgodbe upokojencev, ki jim po plačilu položnic ne ostane kaj več kot nekaj evrov na mesec za hrano. dopolnilno zdravstveno zavarovanje prav tako nesorazmerno udari revne zaposlene, espeje in prekarce. če si zamislite nekoga s evri prihodka, ta odmeri za dopolnilno zdravstveno zavarovanje svojega dohodka, sicer ne more k zdravniku brez doplačil. če se postavimo v vlogo poslanca, pa veste, da mi za to zavarovanje odmerimo cirka svojega prihodka, torej relativno petkrat manj od revnega zaposlenega, relativno desetkrat manj od revnega upokojenca. zato ponavljam, dopolnilno zdravstveno zavarovanje je najbolj nepravičen davek v tej državi. smisel ukinitve tega zavarovanja je vedno bil, da se uredi pravičnost tega prispevka. pravičnost pa se lahko uredi samo, če se ta prispevek spremeni v tako obliko, da ga bomo bodisi vsi plačevali po enakem odstotku bodisi plačevali glede na dohodek, več kot zaslužiš, več prispevaš. to je temelj pravičnosti. po našem osnovnem predlogu bi vsi zaposleni in vsi upokojenci plačevali enak odstotek, kot ga zdaj približno plačujejo poslanci, to je od svojega dohodka, ostalo pa bi prerazporedili na druge davke in dajatve, vključno z višjo obremenitvijo kapitala. predlog koalicije ta namen, se pravi uvedbo solidarnosti, razvodeni, po predlogu koalicije bo še naprej vsak plačeval enak znesek ne glede na dohodek. ampak v levici bomo kljub temu danes v tretji obravnavi to podprli, in sicer s preprostim razlogom, stvar stopi v veljavo, če bo sprejeta, . . , do takrat imamo pa še skoraj celo leto časa, da se dogovorimo, na kakšen način poskrbeti za pravično ureditev financiranja, potem ko ste naš izvorni predlog zavrnili. hvala.",2020,01,1987,Levica,M,neutral
"hvala lepa. lahko nadaljujemo. jernej vrtovec bo potem dvignite roko. gospod breznik, imate besedo za postopkovni predlog. izvolite.",2020,01,1956,SDS,M,neutral
"hvala lepa. gospod poslanec, imate besedo za obrazložitev zahteve za dopolnitev odgovora. izvolite.",2020,01,1953,DeSUS,M,neutral
hvala lepa. stališče poslanske skupine demokratične stranke upokojencev slovenije bo predstavil jurij lep.,2020,03,1953,DeSUS,M,neutral
"hvala lepa. gospa ministrica, imate besedo za dopolnitev odgovora. izvolite.",2020,03,1953,DeSUS,M,neutral
"hvala lepa. če mene vprašate, kje je glavna ovira glavna ovira je pa bom rekel zelo natančno v navideznih znižanih stroških. zakaj govorim o navideznih? ker tak pogled na stroške ne upošteva vsega tistega, kar ste vi govorili in kar jaz govorim torej vpliv na zdravje, vpliv na sindikalno organiziranje, vpliv na vse tisto, kar so delavske pravice. taki stroški ne gledajo tega širšega vidika in to je tisto, kar je pravzaprav narobe. če me konkretno sprašujete pri fakultetah je to stvar univerze in njihove notranje odločitve, ker država v tem smislu mora spoštovati avtonomnost univerz. moram pa reči, da so tudi plačne skupine h, plačne skupine j in tako naprej, katerih položaji niso rešeni, kot bi morali biti. in to je nekaj, kar je naloga za naslednjo ekipo, da uredi med drugim tudi plačne razrede in razmerja med posameznimi skupinami. če govorimo o univerzitetnem izobraževanju, potem se strinjam, čistilke, čistilci, varnostniki, varnostnice ampak tudi knjižničarji, tudi ostalo, pogojno rečeno, podporno osebje, glede katerega pa veva, da je nujno, zato da fakultete in univerze delujejo. tudi njihov položaj in njihove plače je treba primerno urediti. hvala lepa.",2020,03,"-
",,M,neutral
"gospod predsedujoči, kakor veste, jaz sem amater na tem področju. pohvala, kot je bila s strani poslanca bevka, mi je seveda v veliko veselje. bilo mi je bilo tudi v čast sodelovati z vami poslanci, s katerimi sem sodeloval na tem področju. žal mi je, da je dvorana odstotno prazna. mislim, da bi se tudi ostali poslanci morali zanimati za . člen ustave, ki skrbi za slovence izven meja republike slovenije. oni nam niso samo v breme. imamo beg možganov, tukaj pa pridobivamo nove možgane s tehničnim znanjem, z izkušnjami in počasi se bodo integrirali v našo skupnost. njihova mladež bo pa postala integralni del slovenije. še enkrat hvala in imejte se dobro v naslednjem sklicu!",2020,03,1945,,M,neutral
"spoštovani, dovolite, prosim, da se vam vsem lepo zahvalim za izvolitev, istočasno pa seveda tudi varuhu človekovih pravic za predlog. hvala lepa. aplavz",2020,03,"-
",,M,neutral
"priseže naj dr. vasko simoniti, minister za kulturo.",2020,03,1978,SMC,M,neutral
"hvala lepa za besedo. spoštovane, spoštovani! živimo v času podnebne krize, kot je še ni bilo. pred štirimi leti je bil končno sprejet pariški podnebni sporazum. njegov cilj je preprečiti najhujše posledice podnebnih sprememb. evropska unija in z njo tudi mi smo se zavezali k ogljični nevtralnosti do leta . lepo, a ključni bodo ukrepi, ki jih bomo izpeljali do leta . če do leta radikalno ne zmanjšamo izpustov toplogrednih plinov, bodo učinki povratnih zank postali neobvladljivi in zgodil se bo podnebni zlom. in od tu naprej nam ne bodo pomagale ne resolucije o nacionalnem programu varstvu okolja, ne nepn, ne dolgoročna podnebna strategija slovenija do leta . dejstvo je, da slovenska politika resnost podnebnih sprememb ves čas zanemarja. zdaj je pred nami predlog resolucije o nacionalnem programu varstva okolja za obdobje . sliši se dobro, a kaj ko je resolucija dokument poln zelenega leporečja, ki le redno seže kam dlje, razen morda v obetavnem uvodu. predlog resolucije vsebuje dolgoročne cilje, usmeritve in naloge na področju varstva okolja, ohranjanja narave in upravljanja z vodami in celovito obravnava vse dele okolja. predlagane so usmeritve, cilji, naloge in ukrepi deležnikov varstva okolja. vse skupaj pa je na žalost zelo zelo medlo in ostaja bolj kot ne na abstraktni ravni. veliko je okoljevarstvenega frazarjenja, konkretnih ciljev pa malo. konkretnih ukrepov še manj, uresničevanje pa se bo bolj kot ne merilo z kazalniki, kot so sprejeti akt, število izvedenih dogodkov in podobno ne pa s konkretnimi zmanjšanji onesnaženja ali izpustov emisij toplogrednih plinov. resolucija kljub obetavnemu uvodu tudi ni zmožna presegati liberalne ideologije trga, ki je izvor in generator okoljske krize. četudi pravi, so cilji brez prave konkretnosti denimo cilj ohranjanja biotske raznovrstnosti in varstva naravnih vrednost. tu se bo ohranjalo ugodno stanje. kaj to ugodno stanje pomeni ali kako se meri, ni nikjer izrecno napisano. spremljalo in izboljšalo se bo ravnanje s prostoživečimi vrstami, odvzetimi iz narave. kako, katerimi, kje, ni nikjer opredeljeno in tako naprej. podobno je s ciljem izboljšanja kakovosti tal ali ciljem izboljšanja kakovosti zraka, kjer trdi delci pm in ozon v cilje za izboljšanje zraka sploh niso vključeni, četudi vemo, kako hude težave imamo z onesnaženostjo zraka v anhovem, celju, ljubljani, mariboru. del, ki govori o zmanjšanju toplogrednih plinov, je verjetno najboljši pokazatelj impotentnosti te resolucije. deklarirani cilj je, navajam zmanjšanje emisij toplogrednih plinov v skladu z mednarodnimi zavezami. pri čemer vemo samo to, da je cilj pariškega sporazuma zaustavitev globalne rasti temperature pod , stopinje celzija. za koliko bomo zmanjšali izpuste, se prenaša v neke druge dokumente. nobenih ciljnih vrednosti zniževanja emisij ni, nič, pa čeprav je zmanjšanje izpustov toplogrednih plinov v naslednjem desetletju ključno za uspeh ali neuspeh podnebnih ukrepov. pri ukrepih in prilagajanju podnebnim spremembam je slika enaka cilja kot takega ni. prav nič boljša ni niti sanacija v preteklosti čezmerno onesnaženih okolij, med drugim naj bi bile zagotovljene spodbude za razvoj inovativnih metod za sanacijo onesnaženih območij. kaj to pomeni? to, da se bo namenilo milijone subvencij zasebnim firmam za iskanje tako imenovanih inovativnih metod za sanacijo onesnaženih območij?! da bo naš spopad z okoljsko krizo temeljil na subvencioniranju zasebnega kapitala in garancijah, ki bodo temu kapitalu omogočale cenejše zadolževanje za zelene projekte na finančnih trgih javni sektor pa bo prevzel finančno tveganje?! bomo v primerih unovčenja garancij stroške zavoženih projektov zasebnega sektorja, kot smo ob bančni krizi, spet poravnali državljani? dokumenta zaradi vsega povedanega v levici ne bomo podprli. hvala.",2020,03,1962,Levica,F,neutral
"hvala lepa. lepo pozdravljeni v teh težkih razmerah, v katerih se je slovenija znašla zaradi koronavirusa, v razmerah, na katere sem takrat pred dni opozarjala kot opozicijska poslanka predsednika vlade marjana šarca, da je treba nekaj narediti. pa se je izkazalo, da zadeve niso bili tako, bom rekla, vse pripravljene. pa vendarle, današnji predlogi, o katerih govorimo, so bili že en teden nazaj medresorsko usklajeni, tako da danes prihajajo vedno novi in novi amandmaji, pa tudi sama prejemam veliko pošte. zdi se mi, da je prav, da povemo, da se je vlada hitro odzvala na razmere, da je prav, da se je pozvalo, da tisti, ki nimajo res obveznega dela in nujnega dela, ostajajo doma in da se je v tem primeru zgotovilo tudi plačilo, da ostajajo doma. nihče ni rad doma, to vemo, pa vendarle se mi zdi, da s tem bomo največ naredili drug za drugega in vsak zase. kar se tiče samostojnih podjetnikov. res je, veliko pisem smo dobili na naše elektronske naslove in lahko rečem, da sočustvujem z vsemi, ki so se zaradi koronavirusa znašli v težki situaciji, v neki osebni stiski, tudi finančni stiski. odlog prispevkov za tri mesece je na nek način razumno dejanje in ga podpiram, ker se bo potem tudi pokazalo kakšne so nadaljnje potrebe. jaz upam, da se bodo stvari v treh mesecih normalizirale. kako se bo potem vse odvijalo naprej, mislim, da je še vse odprto, in je prav, da se že na začetku začnemo odgovorno obnašati tudi do javnih financ. tudi do denarja vseh, nas vseh. od tega bo odvisno, kako bomo tudi po tej epidemiji lahko ponovno zagnali gospodarstvo, nova delovna mesta. veste, kako pravi star slovenski pregovor varčevati takrat, ko je, ne varčevati takrat, ko ni nič. tako da je treba to vzeti v obzir. nobena stvar, pa še enkrat povem, ni dokončna. imajo dve leti možnosti odplačila. v tem času se bo pokazalo, kako, na kakšen način kaj se bo, lahko ne nazadnje tudi odpisalo ali poračunalo. skratka, zadevam moramo slediti in biti tankočutni, socialni, razumni tudi do javnih financ in do tega, da potrebujemo denar za še kar nekaj časa, če se bi slučajno v primeru epidemije stvari zavlekle. biti odgovoren, še enkrat, do sebe, do drugih, do okolice. hvala.",2020,03,1972,NSi,F,neutral
"gospod minister, porabili ste svoj čas plus sekund. gospa poslanka, želite dopolnitev odgovora? izvolite.",2020,03,1967,SD,M,neutral
"hvala lepa. naslednji ima besedo gospod jože lenart. pripravi pa se mag. bojana muršič. izvolite, gospod poslanec.",2020,03,1986,LMŠ,F,neutral
