text,sent
vodja strateškega načrtovanja in projektov v veolii ivan hojnik pa trdi da je vodstvo podjetja na pogajanjih dva dni pred stavko pokazalo veliko dobre volje saj so ugodili zahtevam po vrnitvi letnega dopusta na lanskoletno raven ter zagotovitvi tehnične ustreznosti vozil zalomilo pa se je pri vprašanju ureditve delovnega časa delavci vztrajajo pri polnem plačilu tudi za obdobje ko so vozniki na čakanju med dvema vožnjama,neutral
te zahteve ne moremo sprejeti ker takega primera ni niti pri nas niti v tujini kot znak dobre volje smo jim ponudili takojšen dvig plač za 5 1 odstotka ki je sicer v skladu s podjetniško pogodbo predviden za čas po novem letu kljub temu so vztrajali pri stavki kar je zagotovo povzročilo nekaj težav našim potnikom je dejal hojnik in dodal da je v času stavke izpadlo 80 odstotkov linij na primestnem in nekaj več kot polovica linij v mestnem prometu škoda po njegovih besedah za zdaj še ni izračunana znana pa bo predvidoma na četrtkovem sestanku uprave,neutral
cena sodčka ameriške nafte je na azijskih borzah za kratek čas zrasla na več kot 99 dolarjev kriv je šibak dolar,neutral
naftna ploščad,neutral
cena ameriške nafte se je prvič povzpela nad mejo 99 dolarjev za sod za 159litrski sod zahodnoteksaške lahke nafte je bilo treba v noči na sredo v azijskem trgovanju odšteti tudi do 99 20 dolarja meja 100 dolarjev za sod nafte je tako po besedah strokovnjakov vse bolj v središču pozornosti na borznih trgih,neutral
v nadaljevanju trgovanja se je cena nafte nekoliko znižala nazadnje je bilo treba za sod zahodnoteksaške lahke nafte ki velja za referenčno vrsto pri določanju svetovne cene nafte spustila na 98 84 dolarja kar je 81 centov več kot ob koncu torkovega trgovanja,neutral
borzni posredniki pojasnjujejo vnovično hitro rast cen nafte predvsem s šibkim dolarjem v tokiu se je tečaj ameriške valute danes znižal pod mejo 109 jenov za en dolar tudi v razmerju do evra se je dolar pocenil zaradi šibkega dolarja,neutral
so surovine in nafta ki na borzah kotirajo v ameriški valuti za mnoge investitorje cenejše tudi zaradi tega se povečuje povpraševanje s tem pa tudi cene,neutral
januarske terminske pogodbe za severnomorsko nafto brent so se podražile za 86 centov na 96 35 dolarja za sod,neutral
potem ko so pogajalski partnerji v sredo sedli za pogajalsko mizo je stavka na francoskih železnicah izgubila na moči,neutral
na pogajanjih je večina sindikatov železničarjev glasovala za zaustavitev stavke,neutral
v franciji se razmere umirjajo v sredo so pogajalski partnerji sedli za mizo stavka na francoskih železnicah pa je danes že izgubila na moči v več regijah so železničarji vnovič prijeli za delo ponekod drugod stavka še traja v medkrajevnem prometu še vedno prihaja do omejitev ne vozi približno tretjina hitrih vlakov tgv in tudi ne tretjina regionalnih vlakov ni pa težav v mednarodnem železniškem prometu,neutral
v več regijah so železničarji vnovič prijeli za delo ponekod drugod stavka še traja,neutral
predsednica uprave francoskih železnic sncf annemarie idrac je izrazila pričakovanje da se bodo stavkajoči začeli pospešeno vračati na delo,neutral
na območju pariza je promet vnovič obstal saj ne vozijo številni vlaki podzemne in mestne železnice vendar je tudi tukaj opaziti rahlo razbremenitev položaja zaposleni pri lokalnem železniškem prevozniku ratp se bodo o nadaljnjem ravnanju odločili danes na zborih delavcev,neutral
predstavniki sindikata cgt so zjutraj povedali da je prišlo do preobrata  del zaposlenih je sicer nezadovoljnih francoski predsednik nicolas sarkozy je jasno povedal da želi izvesti sporno pokojninsko reformo po predhodnih izračunih vlade je stavka povzročila francoskemu gospodarstvu za več sto milijonov evrov škode,neutral
vlada je razrešila generalnega direktorja carinske uprave franca koširja cariniki pa bodo kljub delnemu soglasju v ponedeljek stavkali,negative
ministrstvo za javno upravo in ministrstvo za finance sta sporočili da so na torkovih pogajanjih s predstavniki sindikatov carinikov slovenije dosegli soglasje v dveh od treh odprtih točk soglasje so dosegli glede rešitve vprašanja zmanjševanja števila zaposlenih in preobremenjenosti zaposlenih ter reorganizacije carinske uprave rs glede tretje točke plačnega sistema pa na ministrstvu za javno upravo in finančnem ministrstvu menijo da bo večina delavcev carine v novem plačnem sistemu imela večjo plačo saj bodo napredovali v višji plačni razred,neutral
so na torkovih pogajanjih res dosegli soglasje,neutral
odprava plačnih nesorazmerij,neutral
temeljni cilj uveljavitve novega plačnega sistema v javnem sektorju je odprava plačnih nesorazmerij in ne splošen dvig plač kar pomeni da se osnovna plača za nekatera delovna mesta lahko zviša za nekatera ostane enaka za druga pa se lahko tudi zniža piše na spletni strani ministrstva za javno upravo vendar pa na ministrstvu opozarjajo da nov plačni zakon vključuje posebno varovalko zaradi katere ob uveljavitvi novega plačnega sistema nihče od zaposlenih javnih uslužbencev ne bo imel nižje plače pogajanja torej tečejo o uvrstitvah delovnih mest v plačne razrede in ne o uvrstitvah konkretnih javnih uslužbencev v te razrede,neutral
kljub vsemu cariniki vztrajajo pri stavki stavka bo potekala v generalnem carinskem uradu v vseh carinskih uradih in njihovih organizacijskih enotahcariniki so zgroženi tudi nad zadnjim vladnim predlogom po katerem naj bi se plače znižale zaposlenim s sedmo stopnjo izobrazbe v carinski službi bi se plača znižala za približno 250 evrov,neutral
nov plačni zakon določa da se višina posameznih dodatkov določi v kolektivni pogodbi za javni sektor ki je bila tako s strani sindikalne kot vladne strani že parafirana pogajanje o dodatkih v panožnih kolektivnih pogodbah glede na zakonski okvir torej ni možno z ministrstev so sporočili da sindikat carinikov zaenkrat še ni sprožil zahteve po odpiranju že parafirane kolektivne pogodbe za javni sektor je pa vladna stran že prej ponudila precej višje dodatke za delo v manj ugodnem delovnem času nedelje prazniki nočno delo pripravljenost za delo,neutral
osnova za delo carinikov med stavko bo 56 člen zakona o carinski službi ki določa delo carinikov med stavko,neutral
uveljavitev načina napredovanja v višje nazive je odvisno od samega pogajalskega procesa ki še vedno poteka predlog načina napredovanja ki ga zagovarja sindikat carinikov bi po izračunih vladne strani pomenil dodatnih 30 milijonov evrov proračunskih sredstev letno kar pa bi lahko pomembno poseglo v stabilnost javnih financ z ministrstev so zato sporočili da ta predlog v tej fazi pogajalskega procesa za vladno stran torej ni sprejemljiv,neutral
cariniki bodo stavkali,negative
sekretar sindikata carinikov slovenije dušan miščević je za 24urcom potrdil da se stavka carinikov začne opolnoči v noči z nedelje na ponedeljek miščević je dejal da so se s predstavniki vlade sestali v torek vendar pogovor ni obrodil konkretnih rezultatov dodal je da bo osnova za delo carinikov med stavko 56 člen zakona o carinski službi ki določa delo carinikov medstavko,neutral
vlada je na današnji dopisni seji na predlog ministra za finance andreja bajuka razrešila generalnega direktorja carinske uprave rs franca koširja in na njegovo mesto imenovala rajka skubica,neutral
minister za javno upravo gregor virant je že pred časom napovedal da se vlada na grožnje ne bo odzvala in popustila minister opozarja da so cariniki v okviru pogajanj že dobili en plačni razred,neutral
carinik je uvrščen v 19 plačni razred vlada je predlagala 21 plačni razred ki je bil sprejet tudi s strani sindikata javnega sektorja sedaj zahtevajo več in na to ne bomo pristali je že večkrat dejal virant,neutral
tiskovni predstavnik ministrstva za javno upravo miran koren je za 24urcom dejal da ločenih pogajanj ne bo ponovil je da vlada ne more pristati na izsiljevanja,neutral
miščević je dejal da ministrstvo zmanjšuje število zaposlenih v javni upravi pozablja pa na posledice takih ukrepov dejstvo je da je carinikov premalo starostna meja pa se vztrajno viša navaja miščević,neutral
povprečna starost zaposlenih je 45 let če bo hrvaška vstopila v eu recimo čez tri leta bo povprečna starost carinikov okoli 50 let je zaključil miščević,neutral
stavka tudi leto dni,negative
miščević je dejal da so člani sindikata carinikov slovenije enotni in podpirajo stavko stavkali bodo dokler se pogajanja ne začnejo dodaja,neutral
kar se tiče nas stavka lahko traja tudi leto dni je zaključil miščević,neutral
umar ne vidi razlogov za napovedane podražitve električne energije na zvezi potrošnikov pravijo da je bil dvig cen pričakovan,neutral
račun za električno energijo za gospodinjstva se bo s 1 januarjem prihodnje leto v povprečju zvišal za šest odstotkov so ta teden sporočila elektrodistribucijska podjetja ljubljana maribor celje in gorenjska razlog povišanja cen so razmere na trgih električne energije pojasnjujejo,neutral
oskrba z električno energijo naj bi se z januarjem 2008 dvignila v povprečju za šest odstotkov,neutral
na uradu rs za makroekonomske analize in razvoj so ocenili da bi napovedani dvig cen oskrbe z električno energijo z januarjem 2008 v povprečju za šest odstotkov ki so ga v četrtek napovedala elektrodistribucijska podjetja k inflaciji neposredno prispeval 0 15 odstotne točke v času ko omejevanje inflacije zahteva vso pozornost ne vidimo razlogov za napovedane podražitve je napoved pospremil v d direktorja umar boštjan vasle,neutral
glede ukrepov na področju napovedanih hkratnih podražitev na umarju menijo da je na potezi urad rs za varstvo konkurence smiselno bi bilo da država kot največji lastnik podjetij oceni upravičenost napovedanih podražitev z vidika stroškovne strukture poslovanja elektrogospodarstva so dodali,neutral
če primerjamo cene oskrbe z električno energijo med posameznimi evropskimi državami v standardih kupne moči ugotovimo da so bile julija naše cene povsem na evropskem povprečju je pojasnil vasle v sloveniji smo letos zabeležili dvig cen električne energije za gospodinjstva in sicer za 6 2 odstotka kar je k inflaciji prispevalo nekaj manj kot 0 2 odstotni točki,neutral
na ministrstvu za gospodarstvo so pojasnili da na očitke o kartelnem dogovoru distribucijskih podjetij še ne morejo odgovoriti saj mora urad rs za varstvo konkurence najprej sprožiti potrebne postopke šele ko bodo ugotovitve znane bomo lahko potrdili oziroma zavrnili očitke o kartelnem dogovoru so zapisali v sporočilu za javnost,neutral
povišanje je neizogibno,neutral
elektrodistribucijska podjetja pojasnjujejo da je razkorak med nakupno ceno za prihodnje leto in prodajno ceno električne energije v letošnjem letu prevelik da bi cene ohranili zagotavljajo da si sicer prizadevajo za čim ugodnejše pogoje nakupa a je zaradi neugodnih razmer na trgu električne energije in dolgoletnega zaostajanja prodajne cene za nakupno povišanje neizogibno,neutral
breda kutin pravi da so pričakovali dvig cen elektrike foto pop tv,neutral
objavljene cene so po pojasnilih elektra ljubljana sicer začasnega značaja saj cene za uporabo omrežij za leto 2008 še niso znane prav tako ne nakupna cena električne energije za gospodinjstva v začetku leta 2008 je zato pričakovati še določene prilagoditve cen glede na takrat znane vrednosti v strukturi cene oskrbe z električno energijo za gospodinjstva,neutral
direktor analitsko raziskovalnega centra pri banki slovenije damjan kozamernik meni da se bo rast cen hrane verjetno umirila verjetno bo prišlo do neke normalizacije kar pa se še ne bo odražalo na medletnih podatkih o inflaciji v prihodnjih mesecih je dejalkmetijski minister iztok jarc je cene hrane označil za dejstvo ki se že nekaj časa dogaja v svetu ne samo v sloveniji evropska kmetijska politika je na to že odgovorila delno pa še bo je dodal,neutral
kljub podražitvi  po podatkih elektra gorenjska se bo znesek za gospodinjstvo s povprečne porabo povišal za približno 1 9 evra mesečno po podatkih elektra celje za 1 83 evra  pa cena električne energije za gospodinjstva v sloveniji še zmeraj zaostaja za dejanskimi tržnimi cenami in ne pokriva nakupne cene električne energije in stroškov opozarjajo distribucijska podjetja,neutral
tako so na primer iz elektra ljubljana sporočili da je rast cen električne energije na trgu na debelo za dobavo v letu 2008 zelo visoka in potreben bi bil še dodaten dvig cen v primeru popolnoma tržnega oblikovanja cen v teku so pogajanja s proizvajalci v sloveniji s ciljem zagotovitve makroekonomske stabilnosti kar bi bilo ob še višjih cenah oskrbe od objavljenih težko izpolniti dolgoročno bo potrebno cene električne energije uskladiti s tržnimi cenami ter posledično upočasniti visoko rast porabe in zmanjšati tveganja pri zanesljivosti oskrbe so sporočili iz elektro ljubljana,neutral
na gospodarskem ministrstvu ocenjujejo da imajo dobavitelji gospodinjskim odjemalcem razvito dolgoročno poslovno sodelovanje z obema največjima veletrgovcema z elektriko  holdingom slovenske elektrarne in družbo gen energija  zato lahko elektriko pri teh dveh trgovcih kupijo v nekaterih primerih tudi ugodneje kot je trenutna maksimalna veleprodajna cena na trgu ,neutral
podražitev ni nepričakovana,neutral
ministrstvo sicer opozarja da cene električne energije niso več pod nadzorom države določajo jih dobavitelji sami odjemalci pa imajo možnost dobavitelja izbrati oz zamenjati so pojasnili kot so dodali minister za gospodarstvo andrej vizjak poziva veletrgovce in dobavitelje gospodinjskim odjemalcem k družbeni odgovornosti vsekakor pa podražitev ni nepričakovana,neutral
dvig cen elektrike v prihodnjem letu so pričakovali tudi v zvezi potrošnikov slovenije saj so kot je pojasnila predsednica zveze breda kutin dobavitelji ob odprtju trga 1 julija zagotavljali da do konca leta ne bodo dvigali cen a hkrati poudarjali da so te podcenjene za 20 do 30 odstotkov je pa zelo zanimivo če smem biti malo sarkastična da so vsi napovedali enak odstotek podražitve je povedala kutinova in dodala da dvig spominja na primer uvedbe tarif za dvig gotovine na bančnih avtomatih,neutral
upamo da bo urad za varstvo konkurence ukrepal in da za analizo ne bo potreboval več kot leto dni tako kot v preteklosti preden se bo sploh začel postopek je dejala sama je sicer prepričana da bi v sloveniji potrebovali model zamejene cene na področju energetike ne verjamem da bi lahko konkurenca večih ponudnikov na tako majhnem trgu sama po sebi dala pozitivne rezultate za potrošnike je dejala,neutral
sobotna akcija dan brez nakupa opozarja na nakupovalno mrzlico ki decembra zagrabi sodobno potrošniško družbo,neutral
današnja akcija dan brez nakupa opozarja na nakupovalno mrzlico ki decembra zagrabi sodobno potrošniško družbo,neutral
vodstvo nemških železnic deutsche bahn ponuja sindikatu strojevodij gdl novo ponudbo za povišanje plač in ločeno kolektivno pogodbo,neutral
bo sindikat strojevodij sprejel ponudbo deutsche bahna,neutral
nova ponudba vodstva nemških železnic deutsche bahn sindikatu strojevodij gdl vsebuje predlog za povišanje plač za od osem do 13 odstotkov in ločeno kolektivno pogodbo pod določenimi pogoji vodstvo sindikata ki je zaradi neuspešnih pogajanj pripravilo že več stavk največjo pretekli konec tedna se bo v ponedeljek opredelilo do ponudbe in se odločilo ali se bodo začeli pogajati,neutral
vodstvo družbe ponuja samostojno kolektivno pogodbo ki naj bi se brez konfliktov in protislovij vključila v siceršnje kolektivno dogovarjanje v družbi vodja deutsche bahna hartmut mehdorn je danes dejal da se o enotnosti plač v deutsche bahnu ne bodo pogajali in da se ne bodo odpovedali principu enakega plačila za enako delo po njegovih besedah so sindikatu ponudili zvišanje plač za od osem do 13 odstotkov,neutral
posamezni prihodki bi se zvišali za vsaj osem odstotkov pri čemer bi se osnovno plačilo povečalo za 4 5 odstotka ostali del zvišanja pa bi realizirali prek strukture prihodka in dodatkov tako bi lahko zaposleni s posebej plačanim dodatnim delom svoje plačilo zvišali za do 13 odstotkov,neutral
novo ponudbo je gdl prejel preteklo sredo gdl si je za proučitev ponudbe vzel čas do ponedeljka ko bo tudi sporočil naslednje korake če se bodo v sindikatu odločili za pogajanja v vmesnem času ne bo stavk,neutral
največja stavka je bila pretekli konec tedna,negative
vodja berlinskega okrožja v gdl hansjoachim kernchen je povedal da se ne bi smeli odmakniti od osnovne zahteve po ločeni kolektivni pogodbi pri tem bi morala biti po njegovem jasno določena samostojnost saj se pogovarjamo o delovnem času in plačilu le voznega osebja,neutral
gdl in vodstvo železnic se neuspešno pogajata že več mesecev v tem času pa je sindikat ki zastopa okoli 15 500 od skupno 19 600 strojevodij pri nemških železnicah pripravil že vrsto stavk največja je bila pretekli konec tedna ko je stavka v potniškem prometu trajala 48 ur stavka v tovornem prometu pa 62 ur,negative
v sloveniji je bilo v letošnjem četrtletju največ prostih delovnih mest v gradbeništvu,positive
največ prostih delovnih mest je v gradbeništvu,positive
v sloveniji je bilo v tretjem letošnjem četrtletju v povprečju 9531 prostih delovnih mest največje število prostih delovnih mest je bilo v predelovalnih dejavnostih in sicer 2043 medtem ko je bila najvišja stopnja prostih delovnih mest 2 3 odstotka zabeležena v dejavnosti gradbeništva so sporočili iz državnega statističnega urada,positive
v tretjem četrtletju je bila stopnja prostih delovnih mest 1 2odstotna kar je enako kot v prejšnjem četrtletju najvišja stopnja prostih delovnih mest je bila zabeležena v gradbeništvu in sicer 2 3odstotna vendar se je ta glede na prejšnje četrtletje v tej dejavnosti zmanjšala za 0 6 odstotne točke v poslovnih subjektih oziroma v njihovih enotah ki imajo več kot 10 zaposlenih oseb je ta stopnja znašala 1 1 odstotka kar prav tako enako kot v drugem četrtletju letošnjega leta,neutral
v nasprotju s prostimi delovnimi mesti katerih število iz četrtletja v četrtletje niha je pri zasedenih delovnih mestih opazen trend stalnega zviševanja števila zasedenih delovnih mest v povprečju je bilo tako v tem četrtletju 815675 zasedenih delovnih mest kar je 4307 več kot v drugem četrtletju največji porast števila zasedenih delovnih mest je bil glede na četrtletje prej tudi tokrat zabeležen v dejavnosti gradbeništva in sicer za 3181 to število pa je v povprečju znašalo 79959,neutral
padec delovnih mest v izobraževanju,negative
padec števila zasedenih delovnih mest je v državi zabeležila dejavnost izobraževanja in sicer za 1124 glede na predhodno četrtletje to je povsem sezonski pojav saj je tretje četrtletje leta čas šolskih počitnic ko se v dejavnosti izobraževanja končajo predvsem tista delovna razmerja ki so bila sklenjena za določen čas so navedli v uradu,negative
največ prostih delovnih mest je bilo kot običajno razpisanih v predelovalnih dejavnostih in sicer 2043 sledila je dejavnost gradbeništvo s 1876 prostimi delovnimi mesti vendar pa se je v tej dejavnosti glede na prejšnje četrtletje zmanjšalo število prostih delovnih mest za 392 so še sporočili iz statističnega urada,neutral
vlada naj bi si vzela pravico da bo sama določila kateremu podjetju bo dala delnice nkbm in kateremu ne,neutral
cene nafte so se na svetovnih trgih spet nekoliko zvišale in se ustalile tik pod 100 dolarjev,negative
cene nafte so se danes na svetovnih trgih spet nekoliko zvišale in se ustalile tik pod 100 dolarjev za sod 159 litrov zahodnoteksaške lahke nafte je bilo treba v elektronskem trgovanju popoldne v singapurju odšteti 98 52 dolarja kar je 34 centov več kot v petek severnomorska nafta brent pa se je na borzi na londonu povzpela na rekordnih 96 55 dolarja za sod,negative
vlagatelji na naftnem trgu so pred prihajajočo zimo še vedno zaskrbljeni glede zalog,negative
vlagatelji na naftnem trgu so pred prihajajočo zimo še vedno zaskrbljeni glede zalog nestrpno pa pričakujejo tudi skorajšnje srečanje ministrov organizacije držav izvoznic nafte opec o morebitnem nadaljnjem povečanju proizvodnje ministri opeca se bodo srečali 5 decembra v abu dabiju v združenih arabskih emiratih,negative
srečanje opeca bo po mnenju analitikov zelo pomembno ne glede na odločitev ministrov saj se bo šele po tej odločitvi lahko oblikovalo razmerje med ponudbo in povpraševanjem,neutral
cena nafte opeca se je v petek oblikovala pri 91 52 dolarja za sod kar je 16 centov višje kot v četrtek je danes zapisano na spletni strani 12članskega kartela,negative
sicer pa naftni trgovci pozorno spremljajo tudi podatke o gibanju cen delnic naftnih podjetij v zda ki so se tokrat pocenile bolj od pričakovanj poleg tega so se v zda občutno zmanjšale zaloge destilatov predvsem kurilnega olja in dizelskega goriva pričakovati je da se bo povpraševanje po kurilnem olju prihodnji mesec ko se zima tudi koledarsko začne še povečalo ameriški severovzhod je sicer največji uporabnik kurilnega olja,negative
cene nafte so se od začetka leta povečale že za 64 odstotkov med razlogi za zviševanje cen črnega zlata pa velja izpostaviti številne motnje v dobavi v največjih proizvajalkah kot je denimo nigerija močno povpraševanje na kitajskem in v indiji ter negotovost glede iranske jedrske krize,negative
zaključilo se je vpisovanje interesa za nakup delnic nkbm ki so jih lahko oddali mali vlagatelji,neutral
zanimanje za nakup delnic nkbm s strani malih vlagateljev naj bi bilo precejšnje,positive
na 104 vpisnih mestih po sloveniji se je ob 16 uri zaključilo vpisovanje interesa za nakup delnic nove kreditne banke maribor nkbm ki so jih lahko oddali mali vlagatelji kot so povedali v nkbm je bilo zanimanje za delnice tudi danes precejšnje vendar so se na to dobro pripravili in dodatno okrepili svoje ekipe so zagotovili,positive
mali delničarji fizične in pravne osebe ki niso dobro poučeni vlagatelji so lahko izrazili interes za nakup delnic nkbm izrazili od 19 novembra do danes to so lahko storili v 66 enotah nkbm 32 enotah poštne banke slovenije in šestih enotah nove ljubljanske banke v vseh je bil obisk danes precejšen so povedali v bankah,positive
dobro poučeni institucionalni vlagatelji bodo interes za nakup delnic nkbm lahko izrazili še do 29 novembra končna cena za delnico ki bo med 20 5 in 27 evri bo določena 30 novembra oblikovala se bo na podlagi izkazanega interesa oblikovala ob koncu obeh vpisnih obdobij potrdila pa jo bo vlada na podlagi izkazanega interesa se bo nato določilo tudi kdo in koliko delnic nkbm bo lahko dejansko kupil,neutral
ljubljana naj bi v letu 2010 na območju železniške in avtobusne postaje dobila nov potniški center emonika,positive
center naj bi bil končan v letu 2010,positive
slovenske železnice sž in madžarskokanadsko podjetje trigranit sta danes v ljubljani predstavila projekt gradnje novega potniškega centra emonika ki bo zrasel na območju glavne ljubljanske železniške in avtobusne postaje vrednost projekta ki ga bo izpeljalo skupno podjetje sž in trigranita emonika je okoli 222 milijonov evrov z gradnjo objektov naj bi začeli junija prihodnje leto center pa naj bi bil v celoti končan v letu 2010,positive
v sklopu centra bosta novi avtobusna in železniška postaja zabaviščnonakupovalno središče hotel ter stanovanjske in poslovne stavbe v 100 metrov visoki stopnici bodo na skupno 21000 kvadratnih metrih poslovni prostori sedemnadstropni hotel s štiri zvezdicami bo imel 150 sob v 60metrski stolpnici pa bo 130 luksuznih stanovanj različnih velikosti iz nove železniške in avtobusne postaje pod katerima bo 2500 parkirnih mest bo dostop v nakupovalnozabaviščno središče v katerem bo na 55000 kvadratnih metrih 250 lokalov med drugim multikino rekreacijske površine restavracije na strehi centra ki ga je zasnovala arhitekturna pisarna hok international nameravajo narediti tudi park,positive
direktor skupnega podjetja emonika csaba toth je izpostavil dobro partnerstvo z državo ljubljansko občino in sž po njegovem bo to eden najbolj uspešnih in privlačnih tovrstnih centrov v evropi ki bo tudi oživil mestno središče zgradil infrastrukturo in privabil posredne investicije,positive
sodelovanje s sž,neutral
družbi sta pogodbo o ustanovitvi skupnega podjetja v kateri ima madžarski partner 79 6odstotni delež ostalo pa sž podpisali 17 oktobra v tem javnozasebnem partnerstvu sž sodelujejo pri vseh odločitvah in zagotavljajo tudi strokovno podporo kar se tiče železnice trigranit pa zagotavlja financiranje in krovno upravlja s projektom,neutral
investitorji ocenjujejo da bi se jim 250 milijonov evrov moralo povrniti v desetih letih še prej pa morajo dobiti gradbeno dovoljenje,positive
z mestno občino ljubljana je trigranit sklenil dve pogodbi in sicer o sodelovanju in o opremljanju pri projektu gre za sodelovanje pri razvoju javne infrastrukture pri čemer bo mesto zagotovilo zemljišča za infrastrukturo trigranit pa bo poskrbel za oblikovanje financiranje in izgradnjo je povedal toth in dodal da računajo tudi na sodelovanje občinskih urbanistov trigranit bo tudi mestu doniral dva milijona evrov za športne kulturne in humanitarne namene,neutral
ljubljanski potniški center emonika,neutral
generalni direktor sž tomaž schara je dejal da bo nova potniška dvorana novi dostopi do peronov parkirišča ter povezava severa in juga uporabnikom storitev v tovornem zlasti pa v potniškem prometu prinesli celovito ponudbo kakršno lahko pričakujejo od sodobnega železniškega prevoznika v 21 stoletju  poleg tega bodo pravi s približanjem avtobusne postaje tirom še lažje uresničevali vlogo integratorja v železniškem prometu ,positive
generalna direktorica direktorata za železnice na ministrstvu za promet jelka šinkovec funduk je omenila dolgotrajne poskuse za ureditev območja železniške in avtobusne postaje po njenih besedah gre za največji tovrstni projekt za katerega je bil razpisan javni mednarodni natečaj in prvi projekt javnozasebnega partnerstva ki se izvaja po lani sprejetem zakonu,positive
podžupan mestne občine ljubljana janez koželj ki je tudi profesor arhitekture je dejal da je mesto pomemben logistični partner ki pomaga rešiti težave zaradi načrtovanja projektiranja pridobivanja zemljišč načrtovanja infrastrukture dejal je da je stroka v javnih razpravah podprla gradnjo nato pri izvedb pa se ponovno razdelila meni da gre za pomemben projekt ki je poleg prispevka k ureditvi infrastrukture za javni promet pomemben za oživitev mestnega središča,positive
nekateri arhitekti pa imajo pomisleke ta projekt osvobaja samo 70 tisoč kvadratnih metrov medtem ko bi poglobitev železnice osvobodila 470 tisoč kvadratnih metrov s tem bi se ljubljana lahko razvijala navznoter pravi arhitekt in urbanist janko rožič,neutral
kapitalska družba je prosila za podaljšanje roka veljavnosti ponudbe družbe dzs za odkup delnic term čatež,neutral
kapitalska družba kad je prosila za podaljšanje roka veljavnosti ponudbe družbe dzs za odkup 118262 delnic oziroma 19 77odstotnega deleža term čatež za podaljšanje roka so zaprosili zato ker dokončna odločitev o prodajnih aktivnostih še ni sprejeta,neutral
prodaja term čatež bo morda trajala do konca letošnjega leta,neutral
družba dzs ki je s skoraj 24 odstotki največja posamezna lastnica čateških term je ponudbo za odkup skoraj petinskega deleža v termah čatež kadu posredovala 9 novembra za delnico pa ponudila 350 evrov ponudba velja 30 dni dzs pa je napovedal da jo bo obnovil če je kad v prvi ponudbi ne bo sprejel,neutral
v kadu bodo tako o ponudbi dzs še razmislili po pisanju današnjih financ naj bi kad prosil za podaljšanje roka do 31 decembra saj naj bi želeli pred tem narediti še cenitev družbe v kadu pa o časovnici ne želijo govoriti,neutral
sicer pa se bodo v četrtek sestali nadzorniki term čatež poleg poslovnih rezultatov bodo obravnavali predloge uprave v zvezi z lastnimi delnicami term čatež oziroma za odpravo nezakonitega stanja v družbi,neutral
hrvatom se obeta nov val podražitev od sobote dalje bodo cene nekaterih mlečnih izdelkov višje za skoraj desetino,negative
na hrvaškem bodo v soboto cene mleka in mlečnih izdelkov poskočile,negative
1 december ko bodo cene spet narasle so hrvaški mediji že poimenovali črna sobota ,negative
vodilna hrvaška proizvajalce mleka in mlečnih izdelkov zagrebški dukat in varaždinska vindija sta s 1 decembrom napovedala podražitve svojih izdelkov cena mleka bo poskočila za osem do devet odstotkov mlečniizdelki pa bodo dražji za pet do osem odstotkov upravi sta podražitve obrazložiliz jesenskim dvigom cene odkupa mleka,negative
valu podražitev ni videti konca,negative
hrvaški zavod za statistiko je sredi novembra objavil da so stroški za živila v enem letu poskočili za 8 1 odstotka,negative
na ta način se nadaljuje val podražitev na hrvaškem ki ga je potrdil tudi državni zavod za statistiko zelenjava se je v enem letu podražila za 30 odstotkov olje za 17 odstotkov kruh in žitne rastline za osem odstotkov,negative
zaradi podražitev cen surovin je zagrebško podjetje zvijezda podražilo svoje izdelke  olje margarine in majoneze  tudi do 50 odstotkov za kolikor je skočila cena sončničnega olja poudarili so da so cene hrvaških oljnic od lani podvojile cena surovega olja na svetovnem trgu je višja za 80 odstotkov tudi cene jajc se postopoma zvišujejo tudi za 35 odstotkov,negative
hrana je tudi na hrvaškem vse dražja,negative
posebej se je podražila zelenjava fižol na primer celo za 60 odstotkov je za večernji list povedal eden od prodajalcev na zagrebški tržnici ocenil je da se bodo cene paradižnika in zelene solate ob prihajajočih praznikih podvojile,negative
ankete med državljani kažejo da je za kosilo ceneje pojesti kos mesa kot kilogram zelenjave vendar pa podražitve napovedujejo tudi živinorejci domača proizvodnja visi na nitki zaradi visokih cen hrane za živino in energentov podražitev bo pospešil tudi uvoz mesa z dampinškimi cenami je ocenil toni raić iz društva živinorejcev babybeef,negative
meso se bo podražilo ker bodo proizvajalci zmanjšali rejo je ocenil predsednik neodvisnega hrvaškega sindikata krešimir sever opozoril je da se bodo zvišale cene naravnih sokov in sicer zaradi uvoza embalaže ni izključil niti podražitve električne energije in plina ker bo vlada po volitvah morala izpolniti zahteve distributerjev v sindikatu so izračunali da bi vse dosedanje in napovedane podražitve lahko sprožile splošnih dvig življenjskih stroškov za šest odstotkov,negative
avtomobile prihodnosti bo poganjala elektrika to naj bi bil velik korak k čistejšemu in bolj zdravemu zraku v mestih,positive
prevzemna ponudba za merkur se je iztekla največji delež ima merfin ki ga je ustanovilo 65 vodilnih merkurja,neutral
iztekla se je ponudba konzorcija petih lastnikov merkurja za prevzem družbe prevzemniki  družbe merfin banka koper sava in interfin naložbe iz slovenije ter euroveneto iz zagreba  za delnico merkurja ponujajo 405 evrov praga uspešnosti ponudbe niso določili,neutral
